Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
DMC1	DMC1	280.335073290153	-0.282353682020346	0.0971082964945203	-2.90761646752066	0.00364194698956037	0.0798429343591556	ENSG00000100206	protein_coding	chr22	38518949	38570286	chr22:38518949	DMC1	protein_coding	chr22	38518948	38570204	chr22:38518948	ENSG00000100206
DMD	DMD	2693.40466284567	-0.0428133310782006	0.129378943319473	-0.33091421200189	0.740709286579473	0.909417957978461	ENSG00000198947	protein_coding	chrX	31097677	33339441	chrX:31097677	DMD	protein_coding	chrX	31097677	33339609	chrX:31097677	ENSG00000198947
DMKN	DMKN	539.603442088028	-0.108823709615304	0.170267778122523	-0.639132728548296	0.522736590266505	0.806541948721074	ENSG00000161249	protein_coding	chr19	35497220	35513658	chr19:35497220	DMKN	protein_coding	chr19	35497220	35513658	chr19:35497220	ENSG00000161249
DMPK	DMPK	816.191190097147	0.0649808931895833	0.0618537255877558	1.05055746557078	0.29346188500487	0.649673691773645	ENSG00000104936	protein_coding	chr19	45769717	45782552	chr19:45769717	DMPK	protein_coding	chr19	45769709	45782552	chr19:45769709	ENSG00000104936
DMTF1	DMTF1	2378.70635416015	0.0155536483793816	0.0492947130339844	0.315523662114814	0.752364088133361	0.913166470057219	ENSG00000135164	protein_coding	chr7	87152361	87196337	chr7:87152361	DMTF1	protein_coding	chr7	87152409	87196337	chr7:87152409	ENSG00000135164
DMWD	DMWD	2218.32958576976	0.078289529306656	0.0420193258513151	1.86317909010922	0.0624370737275157	0.33110907924207	ENSG00000185800	protein_coding	chr19	45782947	45792802	chr19:45782947	DMWD	protein_coding	chr19	45782947	45792845	chr19:45782947	ENSG00000185800
DMXL1	DMXL1	6600.86033181992	-0.123747610726953	0.0506290256705685	-2.44420288733483	0.0145172600131591	0.167537744626422	ENSG00000172869	protein_coding	chr5	119037772	119249138	chr5:119037772	DMXL1	protein_coding	chr5	119037772	119249138	chr5:119037772	ENSG00000172869
DMXL2	DMXL2	2194.8406971565	-0.0614757846571174	0.111559993389823	-0.55105582914749	0.58159540370224	0.837048332028137	ENSG00000104093	protein_coding	chr15	51447711	51622833	chr15:51447711	DMXL2	protein_coding	chr15	51447711	51622833	chr15:51447711	ENSG00000104093
DNA2	DNA2	2093.85592180548	-0.0501264900189304	0.0623187957287919	-0.804355883850489	0.421191471732945	0.748030273621056	ENSG00000138346	protein_coding	chr10	68414064	68472121	chr10:68414064	DNA2	protein_coding	chr10	68414064	68472121	chr10:68414064	ENSG00000138346
DNAAF2	DNAAF2	1214.77939708254	-0.0687978105414395	0.0402558787124657	-1.70901276389566	0.0874485851892529	0.385944104943472	ENSG00000165506	protein_coding	chr14	49625174	49635230	chr14:49625174	DNAAF2	protein_coding	chr14	49625174	49635244	chr14:49625174	ENSG00000165506
DNAAF5	DNAAF5	2319.43804781276	0.104272246053175	0.0417586755576591	2.49701995239766	0.0125241909622352	0.157025338227414	ENSG00000164818	protein_coding	chr7	726701	786475	chr7:726701	DNAAF5	protein_coding	chr7	726699	786475	chr7:726699	ENSG00000164818
DNAH17-AS1	DNAH17-AS1	151.836836475315	0.121522026952372	0.315117982986674	0.385639771493178	0.699763473983162	0.892420333944424	ENSG00000267432	processed_transcript	chr17	78484882	78503056	chr17:78484882	DNAH17-AS1	lncRNA	chr17	78484882	78503056	chr17:78484882	ENSG00000267432
DNAJA1	DNAJA1	18468.2199175976	0.0607120490864273	0.06377186772138	0.952019303428259	0.341087192187182	0.690412291055111	ENSG00000086061	protein_coding	chr9	33025211	33039907	chr9:33025211	DNAJA1	protein_coding	chr9	33025273	33039907	chr9:33025273	ENSG00000086061
DNAJA2	DNAJA2	8399.57472503726	-0.0161556245766121	0.0319658697259159	-0.505402315505095	0.613276292863177	0.853202412047003	ENSG00000069345	protein_coding	chr16	46955362	46973788	chr16:46955362	DNAJA2	protein_coding	chr16	46955362	46973674	chr16:46955362	ENSG00000069345
DNAJA3	DNAJA3	5824.16020636326	-0.00452996620510827	0.0261523922147466	-0.173214219483675	0.862483047051108	0.956735262486145	ENSG00000103423	protein_coding	chr16	4425805	4456775	chr16:4425805	DNAJA3	protein_coding	chr16	4425805	4456775	chr16:4425805	ENSG00000103423
DNAJA4	DNAJA4	666.064243603285	-0.178822479155043	0.142980686678371	-1.25067576124667	0.211052797234972	0.568218705742425	ENSG00000140403	protein_coding	chr15	78264086	78282196	chr15:78264086	DNAJA4	protein_coding	chr15	78264086	78282196	chr15:78264086	ENSG00000140403
DNAJB1	DNAJB1	6946.91787759086	0.033871579782045	0.152728077128309	0.221777032873851	0.824487459364149	0.94204141603149	ENSG00000132002	protein_coding	chr19	14514770	14529770	chr19:14514770	DNAJB1	protein_coding	chr19	14514769	14560391	chr19:14514769	ENSG00000132002
DNAJB11	DNAJB11	5965.84855975335	0.0315634030385126	0.0712860859963977	0.44277088014213	0.657931468052902	0.874077682364665	ENSG00000090520	protein_coding	chr3	186567403	186597203	chr3:186567403	DNAJB11	protein_coding	chr3	186567403	186585800	chr3:186567403	ENSG00000090520
DNAJB12	DNAJB12	2353.93536611329	0.0746253405332223	0.0309668850849655	2.40984329965603	0.0159593734961456	0.175106190762437	ENSG00000148719	protein_coding	chr10	72332830	72355230	chr10:72332830	DNAJB12	protein_coding	chr10	72332830	72355149	chr10:72332830	ENSG00000148719
DNAJB14	DNAJB14	3434.12297549299	-0.0383795749145628	0.0582557495654131	-0.658811794558886	0.510016632460166	0.799420358284633	ENSG00000164031	protein_coding	chr4	99896248	99946726	chr4:99896248	DNAJB14	protein_coding	chr4	99896248	99946618	chr4:99896248	ENSG00000164031
DNAJB2	DNAJB2	2982.17818305334	0.0453014426416909	0.0498401214819025	0.90893523720925	0.363384312239519	0.707980672695087	ENSG00000135924	protein_coding	chr2	219279267	219286900	chr2:219279267	DNAJB2	protein_coding	chr2	219279342	219286898	chr2:219279342	ENSG00000135924
DNAJB4	DNAJB4	867.682923728181	-0.140973433880923	0.0605854222018085	-2.32685403117839	0.0199730355355484	0.195600202697833	ENSG00000162616	protein_coding	chr1	77979175	78017964	chr1:77979175	DNAJB4	protein_coding	chr1	77979175	78017964	chr1:77979175	ENSG00000162616
DNAJB5	DNAJB5	1011.32585416881	-0.117361336427259	0.0670892254166059	-1.74933211254828	0.0802336281730982	0.370885880222809	ENSG00000137094	protein_coding	chr9	34989641	34998900	chr9:34989641	DNAJB5	protein_coding	chr9	34989641	34998900	chr9:34989641	ENSG00000137094
DNAJB6	DNAJB6	6323.80458843109	-0.00498801807496521	0.045187966928563	-0.110383768379106	0.912105025416973	0.973596818545434	ENSG00000105993	protein_coding	chr7	157335381	157417439	chr7:157335381	DNAJB6	protein_coding	chr7	157335381	157417439	chr7:157335381	ENSG00000105993
DNAJB9	DNAJB9	2917.60158873924	-0.0994849304757546	0.093013465040992	-1.06957557630941	0.284810393628548	0.64301201697916	ENSG00000128590	protein_coding	chr7	108569568	108574850	chr7:108569568	DNAJB9	protein_coding	chr7	108569867	108574850	chr7:108569867	ENSG00000128590
DNAJC1	DNAJC1	2788.8403720066	0.0173365983087401	0.0601214728894712	0.288359507436089	0.773071560238479	0.922072146289892	ENSG00000136770	protein_coding	chr10	21756537	22003769	chr10:21756537	DNAJC1	protein_coding	chr10	21756548	22003769	chr10:21756548	ENSG00000136770
DNAJC10	DNAJC10	5702.83978344896	-0.0266547046818932	0.0538345117701198	-0.495122994626796	0.620513303168772	0.856140641379174	ENSG00000077232	protein_coding	chr2	182716041	182794464	chr2:182716041	DNAJC10	protein_coding	chr2	182716255	182794464	chr2:182716255	ENSG00000077232
DNAJC11	DNAJC11	3611.07181957528	0.0826063780498724	0.0445010854108387	1.8562778252989	0.0634139681055958	0.333309550072292	ENSG00000007923	protein_coding	chr1	6634168	6701924	chr1:6634168	DNAJC11	protein_coding	chr1	6634168	6701924	chr1:6634168	ENSG00000007923
DNAJC12	DNAJC12	101.689959795683	-0.583107143577385	0.216222279979878	-2.69679490768319	0.00700103747846582	0.115656196243585	ENSG00000108176	protein_coding	chr10	67796665	67838166	chr10:67796665	DNAJC12	protein_coding	chr10	67796669	67838188	chr10:67796669	ENSG00000108176
DNAJC13	DNAJC13	6848.15328007265	-0.12218228865142	0.0474575864176752	-2.57455757602358	0.0100368379996646	0.141105674412061	ENSG00000138246	protein_coding	chr3	132417526	132539032	chr3:132417526	DNAJC13	protein_coding	chr3	132417502	132539032	chr3:132417502	ENSG00000138246
DNAJC14	DNAJC14	3706.50345347491	-0.0385451066268113	0.0316228416503058	-1.21890078864682	0.222881850321736	0.581506224602596	ENSG00000135392	protein_coding	chr12	55820960	55830824	chr12:55820960	DNAJC14	protein_coding	chr12	55820960	55830824	chr12:55820960	ENSG00000135392
DNAJC15	DNAJC15	2488.65315896863	0.038141054444331	0.0780244867164425	0.488834416597236	0.624958929881469	0.859051519462778	ENSG00000120675	protein_coding	chr13	43023203	43114224	chr13:43023203	DNAJC15	protein_coding	chr13	43023203	43114213	chr13:43023203	ENSG00000120675
DNAJC16	DNAJC16	1398.59854325611	-0.0387459421575522	0.031394415012884	-1.23416671855969	0.217140786299169	0.574948491040605	ENSG00000116138	protein_coding	chr1	15526813	15592379	chr1:15526813	DNAJC16	protein_coding	chr1	15526813	15592379	chr1:15526813	ENSG00000116138
DNAJC17	DNAJC17	829.495007345665	0.0517370104773875	0.0393894721613183	1.31347305862593	0.189023593416982	0.542635391476535	ENSG00000104129	protein_coding	chr15	40765155	40807478	chr15:40765155	DNAJC17	protein_coding	chr15	40765161	40807478	chr15:40765161	ENSG00000104129
DNAJC18	DNAJC18	1052.50266381137	0.0169098888790571	0.0682328907275183	0.247826065974328	0.804268986191031	0.934289552478377	ENSG00000170464	protein_coding	chr5	139408588	139444491	chr5:139408588	DNAJC18	protein_coding	chr5	139408588	139444491	chr5:139408588	ENSG00000170464
DNAJC19	DNAJC19	1089.91716712762	-0.0260964991193772	0.0436821590563633	-0.597417794429638	0.550228476247894	0.822459479607198	ENSG00000205981	protein_coding	chr3	180983709	180989774	chr3:180983709	DNAJC19	protein_coding	chr3	180983697	180989774	chr3:180983697	ENSG00000205981
DNAJC2	DNAJC2	3623.779361083	-0.0640988048429207	0.0447598532021481	-1.4320602114898	0.152126590202758	0.493908087725525	ENSG00000105821	protein_coding	chr7	103312474	103344873	chr7:103312474	DNAJC2	protein_coding	chr7	103312289	103344830	chr7:103312289	ENSG00000105821
DNAJC21	DNAJC21	5519.0549024629	-0.0048471211151332	0.0360769373690727	-0.134355116276817	0.893121771784984	0.966691520204246	ENSG00000168724	protein_coding	chr5	34929593	34958964	chr5:34929593	DNAJC21	protein_coding	chr5	34929559	34958964	chr5:34929559	ENSG00000168724
DNAJC24	DNAJC24	700.040841346839	-0.0771597855902176	0.0336146647041569	-2.29542035505342	0.0217090459364989	0.203134367922029	ENSG00000170946	protein_coding	chr11	31369840	31431849	chr11:31369840	DNAJC24	protein_coding	chr11	31369840	31432835	chr11:31369840	ENSG00000170946
DNAJC25	DNAJC25	830.589016725409	-0.0920367236039355	0.0505832853269597	-1.81950861848987	0.0688338691534999	0.34477455006673	ENSG00000059769	protein_coding	chr9	111631352	111654351	chr9:111631352	DNAJC25	protein_coding	chr9	111631334	111654351	chr9:111631334	ENSG00000059769
DNAJC25-GNG10	DNAJC25-GNG10	469.605781667707	-0.071104972320958	0.0542981346342324	-1.30952882267395	0.190355281024774	0.544544670211797	ENSG00000244115	protein_coding	chr9	111631386	111670229	chr9:111631386	DNAJC25-GNG10	protein_coding	chr9	111631386	111670229	chr9:111631386	ENSG00000244115
DNAJC27	DNAJC27	377.236795238608	-0.02284027296721	0.0597547762096436	-0.382233428288263	0.702288228711593	0.89330129414326	ENSG00000115137	protein_coding	chr2	24943636	24972094	chr2:24943636	DNAJC27	protein_coding	chr2	24943636	24972094	chr2:24943636	ENSG00000115137
DNAJC3	DNAJC3	5997.79639817028	-0.0492999283701666	0.0538371613167266	-0.915723027819627	0.359812183861913	0.704866808351863	ENSG00000102580	protein_coding	chr13	95677139	95794989	chr13:95677139	DNAJC3	protein_coding	chr13	95677139	95794988	chr13:95677139	ENSG00000102580
DNAJC3-AS1	DNAJC3-AS1	177.236238895615	-0.15444784023704	0.0550709783072889	-2.80452327131799	0.00503910498418789	0.094811252377092	ENSG00000247400	lincRNA	chr13	95648733	95676925	chr13:95648733	DNAJC3-DT	lncRNA	chr13	95648711	95676973	chr13:95648711	ENSG00000247400
DNAJC30	DNAJC30	1073.35874494897	0.0727922032596078	0.043042541648943	1.69116879419679	0.0908045691725753	0.392117178479426	ENSG00000176410	protein_coding	chr7	73680969	73683453	chr7:73680969	DNAJC30	protein_coding	chr7	73680918	73683453	chr7:73680918	ENSG00000176410
DNAJC4	DNAJC4	1707.78174614403	0.0550855608467545	0.0575694341173546	0.956854304568347	0.338640798149753	0.688042082320197	ENSG00000110011	protein_coding	chr11	64230278	64234286	chr11:64230278	DNAJC4	protein_coding	chr11	64230278	64234286	chr11:64230278	ENSG00000110011
DNAJC5	DNAJC5	5555.77474663563	-0.0295612914920675	0.0280077322314957	-1.05546894149555	0.291210906876093	0.64779579366741	ENSG00000101152	protein_coding	chr20	63895182	63936031	chr20:63895182	DNAJC5	protein_coding	chr20	63895126	63936031	chr20:63895126	ENSG00000101152
DNAJC5B	DNAJC5B	143.489382493999	0.284217255624863	0.126383168885997	2.24885368938042	0.024521806215057	0.216158444149399	ENSG00000147570	protein_coding	chr8	66021560	66100526	chr8:66021560	DNAJC5B	protein_coding	chr8	66021553	66101245	chr8:66021553	ENSG00000147570
DNAJC7	DNAJC7	7163.01074010848	-0.00864260712128412	0.0384507846960456	-0.224770630550303	0.82215771489663	0.941165331863935	ENSG00000168259	protein_coding	chr17	41976433	42021376	chr17:41976433	DNAJC7	protein_coding	chr17	41976421	42021376	chr17:41976421	ENSG00000168259
DNAJC8	DNAJC8	11634.1678436449	0.0343877195692418	0.0323947786732886	1.06152043562491	0.28845345082708	0.646080046847003	ENSG00000126698	protein_coding	chr1	28199456	28233025	chr1:28199456	DNAJC8	protein_coding	chr1	28199456	28233029	chr1:28199456	ENSG00000126698
DNAJC9	DNAJC9	3187.54485838697	0.029858742349306	0.0559295299630382	0.533863638207553	0.593435880990568	0.843731825573586	ENSG00000213551	protein_coding	chr10	73183362	73248862	chr10:73183362	DNAJC9	protein_coding	chr10	73183362	73247255	chr10:73183362	ENSG00000213551
DNAL1	DNAL1	475.256070072821	0.0313606657532453	0.0586676304179597	0.534548021282363	0.592962434683248	0.843425201348028	ENSG00000119661	protein_coding	chr14	73644875	73703732	chr14:73644875	DNAL1	protein_coding	chr14	73644875	73703732	chr14:73644875	ENSG00000119661
DNAL4	DNAL4	414.299075250207	-0.0183398559218587	0.0436186035311571	-0.42045949290326	0.674149814884528	0.881465972035008	ENSG00000100246	protein_coding	chr22	38778508	38794198	chr22:38778508	DNAL4	protein_coding	chr22	38778508	38794198	chr22:38778508	ENSG00000100246
DNASE1	DNASE1	492.704332076617	-0.036838795492491	0.0754876513228709	-0.488010884521053	0.625542131399107	0.859082996556171	ENSG00000213918	protein_coding	chr16	3611728	3680143	chr16:3611728	DNASE1	protein_coding	chr16	3611728	3680143	chr16:3611728	ENSG00000213918
DNASE1L1	DNASE1L1	1127.411663398	-0.0555266781337551	0.0781214682440391	-0.710773611682497	0.477224535436407	0.782153414171963	ENSG00000013563	protein_coding	chrX	154401238	154412112	chrX:154401238	DNASE1L1	protein_coding	chrX	154401236	154412112	chrX:154401236	ENSG00000013563
DNASE1L3	DNASE1L3	682.605800213493	0.0011469808494374	0.170683230188168	0.00671993873195932	0.994638304989784	0.998709352407064	ENSG00000163687	protein_coding	chr3	58192257	58214697	chr3:58192257	DNASE1L3	protein_coding	chr3	58192257	58214697	chr3:58192257	ENSG00000163687
DNASE2	DNASE2	2248.00471639388	0.0105212192540067	0.0509448754005377	0.20652164072023	0.836383462232889	0.94684055945343	ENSG00000105612	protein_coding	chr19	12875211	12881468	chr19:12875211	DNASE2	protein_coding	chr19	12875209	12881595	chr19:12875209	ENSG00000105612
DNLZ	DNLZ	262.467937363261	0.143495980689812	0.137789804616991	1.04141217914258	0.297684292462665	0.653312208985187	ENSG00000213221	protein_coding	chr9	136359480	136363789	chr9:136359480	DNLZ	protein_coding	chr9	136359480	136363744	chr9:136359480	ENSG00000213221
DNM1L	DNM1L	8096.53499825219	-0.0160922683111639	0.0569293002096347	-0.282671107003006	0.77742896657471	0.923629560180789	ENSG00000087470	protein_coding	chr12	32679200	32745650	chr12:32679200	DNM1L	protein_coding	chr12	32679200	32745650	chr12:32679200	ENSG00000087470
DNM2	DNM2	9702.20485148018	-0.0221755128158711	0.0316437842215899	-0.700785742330437	0.483436737153236	0.785735398413376	ENSG00000079805	protein_coding	chr19	10718079	10833488	chr19:10718079	DNM2	protein_coding	chr19	10718055	10833488	chr19:10718055	ENSG00000079805
DNMBP	DNMBP	3793.18944663255	-0.415349430829921	0.14565385079821	-2.85161997814495	0.00434970678059236	0.0881645594405044	ENSG00000107554	protein_coding	chr10	99875577	100009919	chr10:99875577	DNMBP	protein_coding	chr10	99875577	100009947	chr10:99875577	ENSG00000107554
DNMT1	DNMT1	10288.7593605279	0.0230254953551118	0.0518358231812551	0.444200437882469	0.656897675698606	0.873733151971051	ENSG00000130816	protein_coding	chr19	10133345	10231286	chr19:10133345	DNMT1	protein_coding	chr19	10133342	10231286	chr19:10133342	ENSG00000130816
DNMT3A	DNMT3A	3675.62565840454	0.152420993209693	0.0544940752393384	2.79701953910143	0.00515764140679283	0.096189639996731	ENSG00000119772	protein_coding	chr2	25227855	25342590	chr2:25227855	DNMT3A	protein_coding	chr2	25227855	25342590	chr2:25227855	ENSG00000119772
DNPEP	DNPEP	2702.69521252861	0.13814961408208	0.0416335073780417	3.31823146264497	0.00090589382147312	0.0362534865063272	ENSG00000123992	protein_coding	chr2	219373546	219400022	chr2:219373546	DNPEP	protein_coding	chr2	219372043	219400022	chr2:219372043	ENSG00000123992
DNPH1	DNPH1	1746.3049049687	0.211749156490671	0.059796597958191	3.54115725176745	0.000398376072213772	0.0209271130696965	ENSG00000112667	protein_coding	chr6	43225629	43229484	chr6:43225629	DNPH1	protein_coding	chr6	43225629	43229481	chr6:43225629	ENSG00000112667
DNTTIP1	DNTTIP1	1350.94228203469	0.0514848363971692	0.0469533138586228	1.09651123991356	0.272855107228799	0.631181658702206	ENSG00000101457	protein_coding	chr20	45791937	45811427	chr20:45791937	DNTTIP1	protein_coding	chr20	45791954	45811427	chr20:45791954	ENSG00000101457
DNTTIP2	DNTTIP2	6156.0457399191	0.0381593066001095	0.0448785998255645	0.850278456735019	0.395170291039656	0.729774530056844	ENSG00000067334	protein_coding	chr1	93866283	93879918	chr1:93866283	DNTTIP2	protein_coding	chr1	93866284	93879918	chr1:93866284	ENSG00000067334
DOCK10	DOCK10	10009.0791800311	0.0962151525559278	0.0629290762718698	1.52894589045378	0.126277858472065	0.455244370182989	ENSG00000135905	protein_coding	chr2	224765090	225042445	chr2:224765090	DOCK10	protein_coding	chr2	224765090	225042468	chr2:224765090	ENSG00000135905
DOCK11	DOCK11	4113.31244964826	-0.0294830259460768	0.0534210385403377	-0.551899153435859	0.581017448429557	0.837048332028137	ENSG00000147251	protein_coding	chrX	118495898	118686163	chrX:118495898	DOCK11	protein_coding	chrX	118495815	118686163	chrX:118495815	ENSG00000147251
DOCK2	DOCK2	18740.471774471	0.0481815290282374	0.0285141922712684	1.68973851932626	0.0910779905042142	0.392840518810833	ENSG00000134516	protein_coding	chr5	169637247	170083382	chr5:169637247	DOCK2	protein_coding	chr5	169637268	170083382	chr5:169637268	ENSG00000134516
DOCK6	DOCK6	851.373031484068	-0.212645782760461	0.114895866867972	-1.85076964521984	0.0642026997652113	0.334496654327873	ENSG00000130158	protein_coding	chr19	11199295	11262481	chr19:11199295	DOCK6	protein_coding	chr19	11199295	11262524	chr19:11199295	ENSG00000130158
DOCK7	DOCK7	3043.50286705477	0.11598624973131	0.061115491213785	1.89782078860472	0.0577196937388205	0.321273783945083	ENSG00000116641	protein_coding	chr1	62454726	62688368	chr1:62454726	DOCK7	protein_coding	chr1	62454298	62688386	chr1:62454298	ENSG00000116641
DOCK8	DOCK8	11176.6638350418	-0.0690349898645546	0.0599103913126724	-1.15230410538067	0.2491961305626	0.608286514921562	ENSG00000107099	protein_coding	chr9	214854	465259	chr9:214854	DOCK8	protein_coding	chr9	214854	465259	chr9:214854	ENSG00000107099
DOCK9	DOCK9	858.402766890892	0.0262494841518476	0.201940893820929	0.129985975872348	0.89657752218187	0.968408574874222	ENSG00000088387	protein_coding	chr13	98793487	99086625	chr13:98793487	DOCK9	protein_coding	chr13	98793429	99086625	chr13:98793429	ENSG00000088387
DOHH	DOHH	961.709870089629	0.0531947853877476	0.0416811722785487	1.2762305491855	0.20187403256116	0.558078923319401	ENSG00000129932	protein_coding	chr19	3490821	3500940	chr19:3490821	DOHH	protein_coding	chr19	3490821	3500674	chr19:3490821	ENSG00000129932
DOK1	DOK1	2429.354342302	-0.0585050698349312	0.0590710050436621	-0.990419407824319	0.321969163130151	0.673390523144062	ENSG00000115325	protein_coding	chr2	74549026	74557554	chr2:74549026	DOK1	protein_coding	chr2	74549026	74557551	chr2:74549026	ENSG00000115325
DOK2	DOK2	871.217792879989	0.252270898976815	0.114565266842364	2.20198412599107	0.0276664297897182	0.22896824469773	ENSG00000147443	protein_coding	chr8	21908873	21913860	chr8:21908873	DOK2	protein_coding	chr8	21908873	21913690	chr8:21908873	ENSG00000147443
DOK3	DOK3	5826.10234771881	0.136359735089693	0.0508678772813449	2.68066493782514	0.00734760448416348	0.118554598932616	ENSG00000146094	protein_coding	chr5	177501907	177511274	chr5:177501907	DOK3	protein_coding	chr5	177501904	177511274	chr5:177501904	ENSG00000146094
DOK4	DOK4	451.56354645142	0.366161644749194	0.127256078623252	2.87736074151108	0.00401016867478475	0.0843713379326115	ENSG00000125170	protein_coding	chr16	57471922	57487327	chr16:57471922	DOK4	protein_coding	chr16	57471922	57487327	chr16:57471922	ENSG00000125170
DOLK	DOLK	434.262467917433	0.0354637601691174	0.0647530481272817	0.547677077678384	0.583913654230563	0.838401394318412	ENSG00000175283	protein_coding	chr9	128945530	128947619	chr9:128945530	DOLK	protein_coding	chr9	128945530	128947603	chr9:128945530	ENSG00000175283
DOLPP1	DOLPP1	904.460596949552	-0.0912361156464056	0.0430357540760518	-2.12000736608856	0.0340054241015598	0.250785800043661	ENSG00000167130	protein_coding	chr9	129081100	129090438	chr9:129081100	DOLPP1	protein_coding	chr9	129081111	129090438	chr9:129081111	ENSG00000167130
DONSON	DONSON	1991.45383156306	0.00864048165169096	0.0524121131772216	0.164856578525556	0.869056869996126	0.95918041727381	ENSG00000159147	protein_coding	chr21	33559542	33588708	chr21:33559542	DONSON	protein_coding	chr21	33559542	33588706	chr21:33559542	ENSG00000159147
DOPEY1	DOPEY1	1935.08281650984	0.0272126476441193	0.0587676504263548	0.46305488558235	0.643325026304123	0.86847992428485	ENSG00000083097	protein_coding	chr6	83067666	83171350	chr6:83067666	DOP1A	protein_coding	chr6	83067666	83171350	chr6:83067666	ENSG00000083097
DOT1L	DOT1L	8060.42514230198	0.0280662144481961	0.0398509472040226	0.70427973278796	0.481258585293067	0.784676034454972	ENSG00000104885	protein_coding	chr19	2164149	2232578	chr19:2164149	DOT1L	protein_coding	chr19	2163933	2232578	chr19:2163933	ENSG00000104885
DPAGT1	DPAGT1	1512.85948198005	-0.0293412659870359	0.0567226492072573	-0.517276015790917	0.604963494221905	0.849431229282159	ENSG00000172269	protein_coding	chr11	119096503	119108331	chr11:119096503	DPAGT1	protein_coding	chr11	119096025	119108331	chr11:119096025	ENSG00000172269
DPCD	DPCD	876.156707013575	0.038449707314144	0.0603434017177194	0.6371816341082	0.524006539245647	0.807673311182094	ENSG00000166171	protein_coding	chr10	101570560	101609668	chr10:101570560	DPCD	protein_coding	chr10	101570560	101609662	chr10:101570560	ENSG00000166171
DPF2	DPF2	3915.0969854961	0.00411378623469881	0.0325406201970964	0.126420031633751	0.899399446412394	0.968920096291528	ENSG00000133884	protein_coding	chr11	65333754	65353249	chr11:65333754	DPF2	protein_coding	chr11	65333852	65354262	chr11:65333852	ENSG00000133884
DPH1	DPH1	1178.57602962564	0.0460139633330203	0.0464004797001582	0.991669991999316	0.321358533925427	0.67291105067374	ENSG00000108963	protein_coding	chr17	2030110	2043430	chr17:2030110	DPH1	protein_coding	chr17	2030137	2043898	chr17:2030137	ENSG00000108963
DPH2	DPH2	2439.42959486258	0.0634376378504722	0.0525192710514191	1.20789258077028	0.227088583755834	0.586982740588372	ENSG00000132768	protein_coding	chr1	43970000	43973369	chr1:43970000	DPH2	protein_coding	chr1	43970000	43973369	chr1:43970000	ENSG00000132768
DPH3	DPH3	1823.31410505547	-0.0410827303847176	0.0483432583913654	-0.849813019472751	0.395429050027373	0.729774530056844	ENSG00000154813	protein_coding	chr3	16257978	16264972	chr3:16257978	DPH3	protein_coding	chr3	16257061	16264969	chr3:16257061	ENSG00000154813
DPH5	DPH5	2856.62853538863	-0.0611218354685123	0.036025716543497	-1.69661678747499	0.0897691338905185	0.391239554076538	ENSG00000117543	protein_coding	chr1	100989623	101026088	chr1:100989623	DPH5	protein_coding	chr1	100989623	101026088	chr1:100989623	ENSG00000117543
DPH6	DPH6	676.495612183957	-0.005895687127818	0.0550691085012837	-0.107059788841154	0.914741547619012	0.974711800977781	ENSG00000134146	protein_coding	chr15	35217345	35546193	chr15:35217345	DPH6	protein_coding	chr15	35217345	35546193	chr15:35217345	ENSG00000134146
DPH7	DPH7	884.109751977436	-0.00255507414014367	0.0456967078139877	-0.0559137465776377	0.955410519777051	0.987450744488145	ENSG00000148399	protein_coding	chr9	137554904	137578935	chr9:137554904	DPH7	protein_coding	chr9	137554444	137578925	chr9:137554444	ENSG00000148399
DPM1	DPM1	3978.7124837002	0.0167566914421811	0.0375188879650576	0.446620151902878	0.65514934290198	0.872621621509234	ENSG00000000419	protein_coding	chr20	50934867	50958555	chr20:50934867	DPM1	protein_coding	chr20	50934867	50959140	chr20:50934867	ENSG00000000419
DPM2	DPM2	1502.48128364506	0.123827685439898	0.0352569933355917	3.51214535684456	0.000444504812576154	0.0224836949734396	ENSG00000136908	protein_coding	chr9	127935099	127938484	chr9:127935099	DPM2	protein_coding	chr9	127935099	127937854	chr9:127935099	ENSG00000136908
DPM3	DPM3	245.595242260529	0.148687014565227	0.0641554320492622	2.31760600491407	0.0204707435574696	0.198180063516908	ENSG00000179085	protein_coding	chr1	155139891	155140595	chr1:155139891	DPM3	protein_coding	chr1	155139891	155140595	chr1:155139891	ENSG00000179085
DPP3	DPP3	4153.15926206652	0.148671490701505	0.0392608399924495	3.78676285912621	0.000152622630261876	0.0108212091490877	ENSG00000254986	protein_coding	chr11	66480013	66509657	chr11:66480013	DPP3	protein_coding	chr11	66480013	66509657	chr11:66480013	ENSG00000254986
DPP4	DPP4	621.967885353954	-0.129224844188205	0.19228472768114	-0.67204944327401	0.501552220297395	0.794888498503502	ENSG00000197635	protein_coding	chr2	161992241	162074542	chr2:161992241	DPP4	protein_coding	chr2	161992245	162074394	chr2:161992245	ENSG00000197635
DPP7	DPP7	5130.72196671676	-0.0206706802657469	0.0604702717651254	-0.341832104642006	0.73247724736779	0.905154736672709	ENSG00000176978	protein_coding	chr9	137110542	137115177	chr9:137110542	DPP7	protein_coding	chr9	137110546	137115177	chr9:137110546	ENSG00000176978
