baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
EAPP	1440.52692604644	-0.292898509550264	0.076675387365346	-3.81998082585028	0.000133462048690921	0.0016490273414313	ENSG00000129518	EAPP	protein_coding	chr14	34515929	34539711	chr14:34515929	EAPP	protein_coding	chr14	34515938	34539704	chr14:34515938	ENSG00000129518
SLC25A25	2613.43012549418	0.261252412070597	0.0683991595159617	3.81952664213119	0.000133708017942062	0.00165069433446081	ENSG00000148339	SLC25A25	protein_coding	chr9	128068201	128109245	chr9:128068201	SLC25A25	protein_coding	chr9	128068201	128109245	chr9:128068201	ENSG00000148339
CNST	1014.49544733117	0.350206503386605	0.0917282065109898	3.81787147822025	0.000134608013244153	0.00165767482092883	ENSG00000162852	CNST	protein_coding	chr1	246566444	246668584	chr1:246566444	CNST	protein_coding	chr1	246566444	246668595	chr1:246566444	ENSG00000162852
MFSD11	730.388622471139	-0.389903280793589	0.102123671886546	-3.81795203394912	0.000134564079263373	0.00165767482092883	ENSG00000092931	MFSD11	protein_coding	chr17	76735865	76781449	chr17:76735865	MFSD11	protein_coding	chr17	76735865	76781449	chr17:76735865	ENSG00000092931
AKR1C2	8384.2754109028	0.25801039868389	0.067609594325114	3.81618025162518	0.000135533510953849	0.0016676904857765	ENSG00000151632	AKR1C2	protein_coding	chr10	4922564	5135226	chr10:4922564	AKR1C2	protein_coding	chr10	4987775	5018031	chr10:4987775	ENSG00000151632
HSCB	702.932485586029	0.361273438919372	0.0946932799557742	3.81519616902173	0.000136074790601671	0.00167296582920036	ENSG00000100209	HSCB	protein_coding	chr22	28742031	28757515	chr22:28742031	HSCB	protein_coding	chr22	28742039	28757515	chr22:28742039	ENSG00000100209
TBX3	442.458294430188	0.438497084610303	0.114962743610254	3.81425382554276	0.00013659502051808	0.00167797387188491	ENSG00000135111	TBX3	protein_coding	chr12	114670254	114684164	chr12:114670254	TBX3	protein_coding	chr12	114670255	114684175	chr12:114670255	ENSG00000135111
RNF130	2295.22482088445	-0.256838841624154	0.0673532986896776	-3.8133075383213	0.000137119312646787	0.00168302350386609	ENSG00000113269	RNF130	protein_coding	chr5	179911651	180072118	chr5:179911651	RNF130	protein_coding	chr5	179911651	180072113	chr5:179911651	ENSG00000113269
SLC1A4	429.161125694654	0.422227367911295	0.110738169263715	3.81284403307941	0.000137376809697913	0.00168479282124569	ENSG00000115902	SLC1A4	protein_coding	chr2	64988477	65023865	chr2:64988477	SLC1A4	protein_coding	chr2	64988477	65023865	chr2:64988477	ENSG00000115902
LINC01123	389.786953282432	-0.456189834351025	0.119664964121855	-3.81222555573148	0.000137721109890513	0.00168762289976305	ENSG00000204588	LINC01123	lincRNA	chr2	109987063	109996140	chr2:109987063	LINC01123	lncRNA	chr2	109987063	109996140	chr2:109987063	ENSG00000204588
KCTD5	2586.28179973118	0.281234044466586	0.0737999909634216	3.81075987673194	0.000138540287293139	0.00169486652701664	ENSG00000167977	KCTD5	protein_coding	chr16	2682475	2709030	chr16:2682475	KCTD5	protein_coding	chr16	2682523	2709030	chr16:2682523	ENSG00000167977
TRMT112	3253.96114420507	-0.338079232713548	0.0887160364774474	-3.81080181371146	0.000138516784797663	0.00169486652701664	ENSG00000173113	TRMT112	protein_coding	chr11	64316460	64318084	chr11:64316460	TRMT112	protein_coding	chr11	64316460	64317559	chr11:64316460	ENSG00000173113
CMBL	1085.24638657281	-0.349026175341361	0.0916289177150243	-3.80912690060216	0.000139458372855147	0.00170469511029515	ENSG00000164237	CMBL	protein_coding	chr5	10275875	10308026	chr5:10275875	CMBL	protein_coding	chr5	10275875	10307902	chr5:10275875	ENSG00000164237
CLTC	92524.8020902628	0.197869047630959	0.0519927085894138	3.80570762707382	0.000141399338298352	0.0017270006281567	ENSG00000141367	CLTC	protein_coding	chr17	59619689	59696956	chr17:59619689	CLTC	protein_coding	chr17	59619684	59696956	chr17:59619684	ENSG00000141367
ASL	1178.48907863984	0.332384736617015	0.0873855625093432	3.80365734421492	0.000142575362750525	0.00173755290431753	ENSG00000126522	ASL	protein_coding	chr7	66075798	66093558	chr7:66075798	ASL	protein_coding	chr7	66075800	66094697	chr7:66075800	ENSG00000126522
DIP2C	2292.44930350382	-0.270018110968682	0.0709903257947138	-3.80359024903627	0.000142614003179991	0.00173755290431753	ENSG00000151240	DIP2C	protein_coding	chr10	274190	689668	chr10:274190	DIP2C	protein_coding	chr10	274190	689668	chr10:274190	ENSG00000151240
FAM177A1	2869.77396102486	0.271024855030142	0.0712490615829092	3.80390771483724	0.000142431260156426	0.00173755290431753	ENSG00000151327	FAM177A1	protein_coding	chr14	35044907	35113130	chr14:35044907	FAM177A1	protein_coding	chr14	35045117	35116630	chr14:35045117	ENSG00000151327
GCLC	3381.01445311038	0.249920296593799	0.0657263732639295	3.80243552447697	0.000143280561930553	0.00174424428545105	ENSG00000001084	GCLC	protein_coding	chr6	53497341	53616970	chr6:53497341	GCLC	protein_coding	chr6	53497341	53616970	chr6:53497341	ENSG00000001084
FGD6	611.322438819855	0.411236073409882	0.108175226492538	3.80157349093463	0.000143780077809252	0.00174889286133938	ENSG00000180263	FGD6	protein_coding	chr12	95076749	95217482	chr12:95076749	FGD6	protein_coding	chr12	95076749	95217482	chr12:95076749	ENSG00000180263
CDC42BPG	4152.45041171171	0.241468169666346	0.0635846486628692	3.79758596995053	0.000146112108653568	0.00177580570975195	ENSG00000171219	CDC42BPG	protein_coding	chr11	64823387	64844569	chr11:64823387	CDC42BPG	protein_coding	chr11	64823052	64844653	chr11:64823052	ENSG00000171219
IRGQ	1729.73700224993	0.275819245772312	0.0726527402213151	3.79640526884616	0.000146809425948114	0.00178282296347448	ENSG00000167378	IRGQ	protein_coding	chr19	43584369	43596135	chr19:43584369	IRGQ	protein_coding	chr19	43584367	43596134	chr19:43584367	ENSG00000167378
KIN	995.649329378422	0.347784747358439	0.0916445778102025	3.79492988749108	0.000147685184775238	0.00179199394816256	ENSG00000151657	KIN	protein_coding	chr10	7750962	7787981	chr10:7750962	KIN	protein_coding	chr10	7750962	7787993	chr10:7750962	ENSG00000151657
HM13	5662.68697932703	0.253471560024293	0.0668092753547938	3.79395763055684	0.000148264984556368	0.00179609676482955	ENSG00000101294	HM13	protein_coding	chr20	31514428	31577923	chr20:31514428	HM13	protein_coding	chr20	31514410	31577923	chr20:31514410	ENSG00000101294
CRYL1	400.936374441254	-0.460502823364137	0.12145916316802	-3.79142101223851	0.000149787788284373	0.00181306651877763	ENSG00000165475	CRYL1	protein_coding	chr13	20403667	20525857	chr13:20403667	CRYL1	protein_coding	chr13	20403666	20525873	chr13:20403666	ENSG00000165475
ZC3H14	4034.99579245142	-0.242967282772263	0.0641181348836627	-3.78936915761988	0.000151030334777688	0.0018266191180924	ENSG00000100722	ZC3H14	protein_coding	chr14	88562909	88627596	chr14:88562909	ZC3H14	protein_coding	chr14	88562970	88627596	chr14:88562970	ENSG00000100722
EGR1	3870.93246562648	0.418742495201048	0.110516551987685	3.78895728892907	0.000151280917636959	0.00182816224370386	ENSG00000120738	EGR1	protein_coding	chr5	138465490	138469315	chr5:138465490	EGR1	protein_coding	chr5	138465479	138469303	chr5:138465479	ENSG00000120738
NIT2	1296.93428941981	-0.342828164339032	0.0904905288692408	-3.78855299690447	0.000151527271433694	0.00182825294657312	ENSG00000114021	NIT2	protein_coding	chr3	100334701	100361635	chr3:100334701	NIT2	protein_coding	chr3	100334739	100361635	chr3:100334739	ENSG00000114021
NOCT	800.111809425393	0.359806418294701	0.0949722841412554	3.78854127336297	0.000151534420760097	0.00182825294657312	ENSG00000151014	NOCT	protein_coding	chr4	139015789	139045939	chr4:139015789	NOCT	protein_coding	chr4	139015781	139045939	chr4:139015781	ENSG00000151014
YKT6	4301.20372890705	0.233564472101216	0.0616617129258453	3.78783626043768	0.000151964940541384	0.00183196015912987	ENSG00000106636	YKT6	protein_coding	chr7	44200968	44214294	chr7:44200968	YKT6	protein_coding	chr7	44200959	44214294	chr7:44200959	ENSG00000106636
SPEF2	97.1060325702439	-0.834493724276547	0.220444938771665	-3.78549731704618	0.000153401489337572	0.00184777936589439	ENSG00000152582	SPEF2	protein_coding	chr5	35617844	35814611	chr5:35617844	SPEF2	protein_coding	chr5	35617844	35814611	chr5:35617844	ENSG00000152582
IKZF5	1304.95306926789	0.369131632982321	0.0975262962141134	3.78494464889669	0.000153742793100474	0.00185039099323518	ENSG00000095574	IKZF5	protein_coding	chr10	122990806	123008817	chr10:122990806	IKZF5	protein_coding	chr10	122990807	123008812	chr10:122990807	ENSG00000095574
TMEM87B	2582.8458854443	-0.337734705466896	0.0892409645254576	-3.78452549524553	0.000154002120616351	0.00185201255731508	ENSG00000153214	TMEM87B	protein_coding	chr2	112055223	112119318	chr2:112055223	TMEM87B	protein_coding	chr2	112055269	112119318	chr2:112055269	ENSG00000153214
MORF4L2	13128.6235249279	0.220970853286286	0.0584020336154624	3.78361573402098	0.000154566401050656	0.00185729586517135	ENSG00000123562	MORF4L2	protein_coding	chrX	103675496	103688158	chrX:103675496	MORF4L2	protein_coding	chrX	103675496	103688158	chrX:103675496	ENSG00000123562
CTDSPL2	1437.90516698001	-0.332840772876512	0.0879837342120604	-3.78298075044521	0.000154961402916597	0.00185944128914976	ENSG00000137770	CTDSPL2	protein_coding	chr15	44427234	44529038	chr15:44427234	CTDSPL2	protein_coding	chr15	44427622	44529038	chr15:44427622	ENSG00000137770
PHLDA2	1905.83814368425	0.339644945053708	0.0897836469174177	3.78292658757903	0.000154995139750845	0.00185944128914976	ENSG00000181649	PHLDA2	protein_coding	chr11	2928273	2929455	chr11:2928273	PHLDA2	protein_coding	chr11	2928273	2929420	chr11:2928273	ENSG00000181649
ANXA3	1979.4002085624	0.314824318414949	0.0832344108297875	3.78238177307169	0.000155334877213336	0.00186051379121598	ENSG00000138772	ANXA3	protein_coding	chr4	78551519	78610451	chr4:78551519	ANXA3	protein_coding	chr4	78551747	78610451	chr4:78551747	ENSG00000138772
KIF5C	500.367719118569	-0.460475692668353	0.121740505977422	-3.78243616593605	0.000155300927239035	0.00186051379121598	ENSG00000168280	KIF5C	protein_coding	chr2	148875250	149026759	chr2:148875250	KIF5C	protein_coding	chr2	148875227	149026759	chr2:148875227	ENSG00000168280
SBK1	956.020755269971	-0.354905552169816	0.0938432859931812	-3.78189604523869	0.000155638360076746	0.00186264781335004	ENSG00000188322	SBK1	protein_coding	chr16	28292519	28323849	chr16:28292519	SBK1	protein_coding	chr16	28259246	28323849	chr16:28259246	ENSG00000188322
MVD	3294.86126266952	0.26567820967245	0.0702864341861771	3.77993581191945	0.000156868794051398	0.00187425979110936	ENSG00000167508	MVD	protein_coding	chr16	88651935	88663161	chr16:88651935	MVD	protein_coding	chr16	88651935	88663161	chr16:88651935	ENSG00000167508
XBP1	51260.0167098773	0.254060318385068	0.0672161984159993	3.77974839952559	0.000156986910651988	0.00187425979110936	ENSG00000100219	XBP1	protein_coding	chr22	28794555	28800597	chr22:28794555	XBP1	protein_coding	chr22	28794555	28800597	chr22:28794555	ENSG00000100219
EIF4EBP1	1063.31905276094	0.432181804675626	0.11435720963825	3.77922656597482	0.000157316237240853	0.00187668422981383	ENSG00000187840	EIF4EBP1	protein_coding	chr8	38030341	38060365	chr8:38030341	EIF4EBP1	protein_coding	chr8	38030534	38060365	chr8:38030534	ENSG00000187840
NLGN2	1670.65388280111	-0.286298461186955	0.0757860332118404	-3.77772063074843	0.000158270274962546	0.00188503955692571	ENSG00000169992	NLGN2	protein_coding	chr17	7404874	7419860	chr17:7404874	NLGN2	protein_coding	chr17	7404874	7419860	chr17:7404874	ENSG00000169992
VDAC1	7089.39752007894	-0.221684448394613	0.0586810051604733	-3.77778887373143	0.000158226924253453	0.00188503955692571	ENSG00000213585	VDAC1	protein_coding	chr5	133971915	134005133	chr5:133971915	VDAC1	protein_coding	chr5	133971871	134004975	chr5:133971871	ENSG00000213585
FGD4	1033.02617606054	0.357508897189976	0.0946494499089755	3.77718938180616	0.000158608128219221	0.00188755101509248	ENSG00000139132	FGD4	protein_coding	chr12	32399529	32646050	chr12:32399529	FGD4	protein_coding	chr12	32399558	32646050	chr12:32399558	ENSG00000139132
MCOLN3	330.550549880292	-0.531398315411195	0.140694764238919	-3.77695871119133	0.000158755036810087	0.0018877878937161	ENSG00000055732	MCOLN3	protein_coding	chr1	85018082	85048499	chr1:85018082	MCOLN3	protein_coding	chr1	85018082	85048500	chr1:85018082	ENSG00000055732
IER2	4049.27883896622	0.301277636656629	0.0798499641379845	3.77304661196851	0.000161266144443929	0.00191611508474385	ENSG00000160888	IER2	protein_coding	chr19	13150415	13154908	chr19:13150415	IER2	protein_coding	chr19	13150411	13154911	chr19:13150411	ENSG00000160888
TOR1A	2360.41321649988	-0.290610583329541	0.0770520458433343	-3.77161411029142	0.000162194954725587	0.00192561166696576	ENSG00000136827	TOR1A	protein_coding	chr9	129812944	129824134	chr9:129812944	TOR1A	protein_coding	chr9	129812942	129824244	chr9:129812942	ENSG00000136827
INTS7	876.937059466939	0.324045599969321	0.0859480891262933	3.77024787012035	0.000163085489839333	0.00193309626871759	ENSG00000143493	INTS7	protein_coding	chr1	211940399	212035542	chr1:211940399	INTS7	protein_coding	chr1	211940399	212035557	chr1:211940399	ENSG00000143493
TUFT1	2984.3170791811	0.268987752610543	0.071341674177053	3.77041547893844	0.000162975992935389	0.00193309626871759	ENSG00000143367	TUFT1	protein_coding	chr1	151540305	151583583	chr1:151540305	TUFT1	protein_coding	chr1	151540305	151583583	chr1:151540305	ENSG00000143367
C17orf75	252.833226726702	-0.541371275418509	0.143626343107241	-3.7693034836533	0.000163703741483437	0.00193799823606157	ENSG00000108666	C17orf75	protein_coding	chr17	32324565	32350023	chr17:32324565	C17orf75	protein_coding	chr17	32324565	32350023	chr17:32324565	ENSG00000108666
PALM	756.997591039851	-0.408624371661837	0.10841091463463	-3.76921800760557	0.000163759807891101	0.00193799823606157	ENSG00000099864	PALM	protein_coding	chr19	708939	748329	chr19:708939	PALM	protein_coding	chr19	708935	748329	chr19:708935	ENSG00000099864
STIM1	523.621558627735	-0.423526093237201	0.11238901934357	-3.76839388501553	0.000164301303232186	0.0019428596429938	ENSG00000167323	STIM1	protein_coding	chr11	3854527	4093210	chr11:3854527	STIM1	protein_coding	chr11	3854527	4093210	chr11:3854527	ENSG00000167323
ECH1	2664.70401378846	0.348573503407851	0.0925113874444047	3.76789834243193	0.000164627713403572	0.00194517196504825	ENSG00000104823	ECH1	protein_coding	chr19	38815422	38832005	chr19:38815422	ECH1	protein_coding	chr19	38815422	38831841	chr19:38815422	ENSG00000104823
SUPT5H	6529.53516322656	0.228895538953136	0.0607996328855236	3.76475199092257	0.00016671446848105	0.00196826358975562	ENSG00000196235	SUPT5H	protein_coding	chr19	39436156	39476670	chr19:39436156	SUPT5H	protein_coding	chr19	39436156	39476670	chr19:39436156	ENSG00000196235
FBXL4	510.764012728988	-0.41190897738263	0.109429067207141	-3.76416420148148	0.000167107056407002	0.00197133276701085	ENSG00000112234	FBXL4	protein_coding	chr6	98868538	98948006	chr6:98868538	FBXL4	protein_coding	chr6	98868535	98948006	chr6:98868535	ENSG00000112234
DNAJC3	4616.86329667442	0.32059231165492	0.0852129679089717	3.76224792448717	0.000168392996758873	0.00198492744157327	ENSG00000102580	DNAJC3	protein_coding	chr13	95677139	95794989	chr13:95677139	DNAJC3	protein_coding	chr13	95677139	95794988	chr13:95677139	ENSG00000102580
LDLR	5274.68547615945	0.266897538301709	0.0709733388676848	3.76053237116666	0.000169552130882278	0.00199700703124737	ENSG00000130164	LDLR	protein_coding	chr19	11089362	11133816	chr19:11089362	LDLR	protein_coding	chr19	11089462	11133820	chr19:11089462	ENSG00000130164
TYK2	3506.58676665173	0.280964914262662	0.0747293320259579	3.75976750555011	0.000170071336830004	0.00200153630296214	ENSG00000105397	TYK2	protein_coding	chr19	10350529	10380676	chr19:10350529	TYK2	protein_coding	chr19	10350533	10380608	chr19:10350533	ENSG00000105397
SAT2	266.156454549928	-0.516629013428858	0.137419219401235	-3.75951061052391	0.000170246057509602	0.00200200743577747	ENSG00000141504	SAT2	protein_coding	chr17	7626234	7627876	chr17:7626234	SAT2	protein_coding	chr17	7626234	7627876	chr17:7626234	ENSG00000141504
SENP2	2285.19349549251	0.296013196076232	0.0787557096494449	3.75862521452523	0.000170849531879664	0.00200751576431567	ENSG00000163904	SENP2	protein_coding	chr3	185582496	185633551	chr3:185582496	SENP2	protein_coding	chr3	185582496	185633551	chr3:185582496	ENSG00000163904
EXOSC8	1150.20537115418	0.308980583469196	0.082248650412608	3.75666447922448	0.000172193112542615	0.00202010925401217	ENSG00000120699	EXOSC8	protein_coding	chr13	36998816	37009613	chr13:36998816	EXOSC8	protein_coding	chr13	36998816	37025881	chr13:36998816	ENSG00000120699
SOD2	2452.88112627338	0.259225169158319	0.0690014511146583	3.75680750144761	0.000172094772498395	0.00202010925401217	ENSG00000112096	SOD2	protein_coding	chr6	159669057	159762529	chr6:159669057	SOD2	protein_coding	chr6	159669069	159762529	chr6:159669069	ENSG00000112096
EGF	240.8851489143	0.553274211738175	0.147291946180447	3.7563100093766	0.000172437068833535	0.00202137586052182	ENSG00000138798	EGF	protein_coding	chr4	109912884	110012266	chr4:109912884	EGF	protein_coding	chr4	109912883	110013766	chr4:109912883	ENSG00000138798
MAFB	687.300178684626	-0.421105831041061	0.112122314311149	-3.75577184281494	0.000172808071953318	0.00202412859063366	ENSG00000204103	MAFB	protein_coding	chr20	40685848	40689240	chr20:40685848	MAFB	protein_coding	chr20	40685848	40689236	chr20:40685848	ENSG00000204103
DIAPH1	11261.4032359791	0.24829508524165	0.0661143837133358	3.75553807350346	0.000172969462414645	0.00202442369238684	ENSG00000131504	DIAPH1	protein_coding	chr5	141515016	141619055	chr5:141515016	DIAPH1	protein_coding	chr5	141515016	141619055	chr5:141515016	ENSG00000131504
AQP3	4269.15406603994	0.391470307543837	0.104262803162184	3.75464974728228	0.000173584041894218	0.00202847032189835	ENSG00000165272	AQP3	protein_coding	chr9	33441154	33447611	chr9:33441154	AQP3	protein_coding	chr9	33441156	33447596	chr9:33441156	ENSG00000165272
RNF169	1763.10134912534	-0.290035800947494	0.0772472209922417	-3.75464382047639	0.000173588149182905	0.00202847032189835	ENSG00000166439	RNF169	protein_coding	chr11	74748868	74842413	chr11:74748868	RNF169	protein_coding	chr11	74748849	74842413	chr11:74748849	ENSG00000166439
RABGEF1	2056.79774347422	0.266191769299994	0.0709119038515181	3.75383757651424	0.000174147730608049	0.00203341073665203	ENSG00000154710	RABGEF1	protein_coding	chr7	66682164	66811464	chr7:66682164	RABGEF1	protein_coding	chr7	66682164	66811464	chr7:66682164	ENSG00000154710
SEC24B	1617.36232518227	-0.269134556721563	0.0717189135466175	-3.75263014193076	0.000174988935895307	0.00204162915474713	ENSG00000138802	SEC24B	protein_coding	chr4	109433772	109540896	chr4:109433772	SEC24B	protein_coding	chr4	109433772	109540896	chr4:109433772	ENSG00000138802
LSM11	660.203848618302	-0.372359351081758	0.0992363471720141	-3.75224765615686	0.000175256205156919	0.00204314371251172	ENSG00000155858	LSM11	protein_coding	chr5	157743695	157760709	chr5:157743695	LSM11	protein_coding	chr5	157743712	157760709	chr5:157743712	ENSG00000155858
ZNF432	534.174876516352	0.416794246019322	0.111095535505007	3.75167412555961	0.000175657690139436	0.00204621936225124	ENSG00000256087	ZNF432	protein_coding	chr19	52031379	52095738	chr19:52031379	ZNF432	protein_coding	chr19	52031378	52095738	chr19:52031378	ENSG00000256087
CREM	500.755842764462	-0.410208220478471	0.109364032071495	-3.75085128728891	0.000176235207219749	0.00205057370359858	ENSG00000095794	CREM	protein_coding	chr10	35126791	35212958	chr10:35126791	CREM	protein_coding	chr10	35126791	35212958	chr10:35126791	ENSG00000095794
NDUFA9	1154.85343118263	0.315122360533258	0.0840294544532556	3.75014169238188	0.00017673467669922	0.00205393607072495	ENSG00000139180	NDUFA9	protein_coding	chr12	4649095	4694317	chr12:4649095	NDUFA9	protein_coding	chr12	4649095	4694317	chr12:4649095	ENSG00000139180
LIF	869.812340082436	0.53316257542998	0.142219231261569	3.74887819812068	0.000177627321520335	0.00206269727115489	ENSG00000128342	LIF	protein_coding	chr22	30240447	30246851	chr22:30240447	LIF	protein_coding	chr22	30240453	30246759	chr22:30240453	ENSG00000128342
TLE1	2882.59053038711	0.269237738217553	0.0718323247225069	3.74814179072773	0.00017814953899576	0.00206714656333565	ENSG00000196781	TLE1	protein_coding	chr9	81583683	81689305	chr9:81583683	TLE1	protein_coding	chr9	81583683	81689547	chr9:81583683	ENSG00000196781
ORMDL1	1336.15335253498	-0.296429118128852	0.0791015536910255	-3.74745000947414	0.000178641424970115	0.00207123723927908	ENSG00000128699	ORMDL1	protein_coding	chr2	189770323	189784371	chr2:189770323	ORMDL1	protein_coding	chr2	189770267	189784364	chr2:189770267	ENSG00000128699
ID2	2157.82398635469	-0.355882948706775	0.0950087991608034	-3.74578935688303	0.000179827437127766	0.00208336323107336	ENSG00000115738	ID2	protein_coding	chr2	8678845	8684453	chr2:8678845	ID2	protein_coding	chr2	8678845	8684461	chr2:8678845	ENSG00000115738
MBD6	4307.34749891192	0.261577803728394	0.0698879339043983	3.74281781009887	0.000181968166660112	0.00210652245267594	ENSG00000166987	MBD6	protein_coding	chr12	57520710	57530148	chr12:57520710	MBD6	protein_coding	chr12	57520710	57530148	chr12:57520710	ENSG00000166987
SDC3	974.172281968391	-0.373147709898041	0.0997422875535972	-3.74111842680095	0.000183203163251995	0.00211916873041062	ENSG00000162512	SDC3	protein_coding	chr1	30869467	30908761	chr1:30869467	SDC3	protein_coding	chr1	30869466	30908758	chr1:30869466	ENSG00000162512
PHYH	343.680578262017	-0.452990316907144	0.121100052912881	-3.74062856300339	0.000183560623510928	0.00212165249445291	ENSG00000107537	PHYH	protein_coding	chr10	13277796	13302412	chr10:13277796	PHYH	protein_coding	chr10	13277796	13302412	chr10:13277796	ENSG00000107537
DUSP7	290.341195925461	-0.525902529111215	0.140690245818008	-3.73801698940453	0.000185477415892707	0.00214214165487894	ENSG00000164086	DUSP7	protein_coding	chr3	52048919	52056550	chr3:52048919	DUSP7	protein_coding	chr3	52048919	52056571	chr3:52048919	ENSG00000164086
RTF1	2838.87190216745	-0.246627736532944	0.0659840031583244	-3.73768981462334	0.000185718871221946	0.00214292953620191	ENSG00000137815	RTF1	protein_coding	chr15	41408408	41483563	chr15:41408408	RTF1	protein_coding	chr15	41408408	41483563	chr15:41408408	ENSG00000137815
SLC7A5	16402.0887921444	0.82292735098173	0.220179228575312	3.73753399131494	0.000185833972831288	0.00214292953620191	ENSG00000103257	SLC7A5	protein_coding	chr16	87830023	87869488	chr16:87830023	SLC7A5	protein_coding	chr16	87830023	87869507	chr16:87830023	ENSG00000103257
ZC3H18	4146.85456819254	-0.288176509583443	0.0771223764985674	-3.73661345340928	0.000186515313589515	0.00214911908619732	ENSG00000158545	ZC3H18	protein_coding	chr16	88570381	88631966	chr16:88570381	ZC3H18	protein_coding	chr16	88570403	88631964	chr16:88570403	ENSG00000158545
AKAP7	54.3451513305223	-1.11387537793168	0.298178073359515	-3.73560458481021	0.00018726472938044	0.00215570531888186	ENSG00000118507	AKAP7	protein_coding	chr6	131135666	131283535	chr6:131135666	AKAP7	protein_coding	chr6	131135467	131283535	chr6:131135467	ENSG00000118507
CTAGE5	1746.64210681385	0.313247189655587	0.0838578671548042	3.73545381350235	0.000187376969321539	0.00215570531888186	ENSG00000150527	CTAGE5	protein_coding	chr14	39265284	39388513	chr14:39265284	MIA2	protein_coding	chr14	39230231	39388513	chr14:39230231	ENSG00000150527
NGFRAP1	2534.69025139287	-0.267656112908654	0.0716577239887275	-3.73520254356333	0.000187564164812172	0.00215619005859871	ENSG00000166681	NGFRAP1	protein_coding	chrX	103376340	103378077	chrX:103376340	BEX3	protein_coding	chrX	103376395	103378164	chrX:103376395	ENSG00000166681
SNX8	1714.044323277	0.28370625312405	0.0760671738009821	3.72968047776197	0.000191722740239594	0.00220229274414322	ENSG00000106266	SNX8	protein_coding	chr7	2251770	2354318	chr7:2251770	SNX8	protein_coding	chr7	2251770	2354318	chr7:2251770	ENSG00000106266
RIT1	1681.96380177073	0.304054201243137	0.0815824046773453	3.72695806706921	0.000193804686968777	0.00222448870046634	ENSG00000143622	RIT1	protein_coding	chr1	155897808	155911404	chr1:155897808	RIT1	protein_coding	chr1	155897808	155911404	chr1:155897808	ENSG00000143622
CDKL5	665.182899825243	0.374855253956418	0.100653786230496	3.72420420527456	0.000195932287451383	0.0022454414191807	ENSG00000008086	CDKL5	protein_coding	chrX	18425583	18653629	chrX:18425583	CDKL5	protein_coding	chrX	18425583	18653629	chrX:18425583	ENSG00000008086
MVK	1017.12834783291	0.34975046821895	0.093937048371542	3.72324311102057	0.0001966799696082	0.00225227355027448	ENSG00000110921	MVK	protein_coding	chr12	109573255	109598117	chr12:109573255	MVK	protein_coding	chr12	109573255	109598125	chr12:109573255	ENSG00000110921
ZC3HC1	432.124195140613	0.43409401689555	0.116605040582954	3.72277231520477	0.000197047202164986	0.00225474181137826	ENSG00000091732	ZC3HC1	protein_coding	chr7	130018286	130051451	chr7:130018286	ZC3HC1	protein_coding	chr7	130018287	130051451	chr7:130018287	ENSG00000091732
DPH3	1628.47094436442	0.329536968588196	0.0885384893908934	3.7219628531644	0.000197680109449062	0.00225850664631119	ENSG00000154813	DPH3	protein_coding	chr3	16257978	16264972	chr3:16257978	DPH3	protein_coding	chr3	16257061	16264969	chr3:16257061	ENSG00000154813
MARCH5	1986.13621591201	-0.291114656694072	0.0782114107845459	-3.72215069097814	0.000197533071672736	0.00225850664631119	ENSG00000198060	MARCH5	protein_coding	chr10	92291163	92353964	chr10:92291163	MARCHF5	protein_coding	chr10	92291167	92353964	chr10:92291167	ENSG00000198060
UHRF1BP1L	1791.84382680732	0.32097662293025	0.0862507415820592	3.72143609484067	0.000198092999956289	0.00226148567692033	ENSG00000111647	UHRF1BP1L	protein_coding	chr12	100028455	100142848	chr12:100028455	UHRF1BP1L	protein_coding	chr12	100028455	100142874	chr12:100028455	ENSG00000111647
SETD2	4550.65286423467	-0.283207381005167	0.076119619314377	-3.72055698065842	0.000198783883662945	0.00226763134824713	ENSG00000181555	SETD2	protein_coding	chr3	47016429	47163967	chr3:47016429	SETD2	protein_coding	chr3	47016428	47164113	chr3:47016428	ENSG00000181555
LDB1	2157.92149594554	-0.259623177577544	0.0697873351162066	-3.72020477849214	0.00019906130915358	0.00226905467734571	ENSG00000198728	LDB1	protein_coding	chr10	102107560	102120453	chr10:102107560	LDB1	protein_coding	chr10	102106489	102120368	chr10:102106489	ENSG00000198728
TEX2	4429.17967731206	-0.243257569674131	0.0653944551067767	-3.71985008938353	0.000199341061180988	0.00227050232444	ENSG00000136478	TEX2	protein_coding	chr17	64147227	64263301	chr17:64147227	TEX2	protein_coding	chr17	64147227	64263260	chr17:64147227	ENSG00000136478
SRF	2230.45096882206	-0.322807894444316	0.0868083820875085	-3.71862585941188	0.000200309481787116	0.00227978571001814	ENSG00000112658	SRF	protein_coding	chr6	43171299	43181507	chr6:43171299	SRF	protein_coding	chr6	43171269	43181506	chr6:43171269	ENSG00000112658
COBLL1	2186.53699292304	-0.353654427820184	0.0951684970911382	-3.71608713628741	0.000202331829256909	0.00230104078812142	ENSG00000082438	COBLL1	protein_coding	chr2	164653624	164843679	chr2:164653624	COBLL1	protein_coding	chr2	164653624	164843679	chr2:164653624	ENSG00000082438
