baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
14996.3312188677	0.357078541141544	0.0360311729284923	9.91026691943124	3.75641262727548e-23	8.71896590766253e-22	ENSG00000172534	HCFC1	protein_coding	chrX	153947553	153971807	chrX:153947553	HCFC1	protein_coding	chrX	153947557	153971818	chrX:153947557	ENSG00000172534
2655.91761615253	0.373550952398037	0.0377093163586918	9.9060653564974	3.91772065196119e-23	9.08454757780981e-22	ENSG00000125257	ABCC4	protein_coding	chr13	95019829	95301446	chr13:95019829	ABCC4	protein_coding	chr13	95019835	95301475	chr13:95019835	ENSG00000125257
3421.32877543841	-0.390534095956812	0.0394595408854857	-9.89707652935366	4.2862134890353e-23	9.90057282128811e-22	ENSG00000100403	ZC3H7B	protein_coding	chr22	41301522	41360147	chr22:41301522	ZC3H7B	protein_coding	chr22	41301525	41360147	chr22:41301525	ENSG00000100403
2493.47546028995	0.320628770527217	0.0324074308773356	9.89368061111722	4.43418622254471e-23	1.02225968860288e-21	ENSG00000156983	BRPF1	protein_coding	chr3	9731729	9748018	chr3:9731729	BRPF1	protein_coding	chr3	9731729	9748019	chr3:9731729	ENSG00000156983
10410.3806092294	0.215631222656149	0.0218045439843201	9.88927917094765	4.63352156333032e-23	1.0671844649815e-21	ENSG00000105202	FBL	protein_coding	chr19	39834458	39846414	chr19:39834458	FBL	protein_coding	chr19	39834458	39846379	chr19:39834458	ENSG00000105202
7328.02501132762	-0.239601026091789	0.0242288243145121	-9.88909007641273	4.64228134924424e-23	1.06817194359681e-21	ENSG00000121644	DESI2	protein_coding	chr1	244652935	244709033	chr1:244652935	DESI2	protein_coding	chr1	244653103	244709033	chr1:244653103	ENSG00000121644
981.517185233922	-0.493392725979724	0.0498987093730711	-9.88788552206511	4.6984683722009e-23	1.0800598517964e-21	ENSG00000134072	CAMK1	protein_coding	chr3	9757342	9769992	chr3:9757342	CAMK1	protein_coding	chr3	9757347	9769992	chr3:9757347	ENSG00000134072
1969.76761112774	-0.447419653531695	0.0452610359994257	-9.88531622513839	4.8205739755153e-23	1.10706335414622e-21	ENSG00000088035	ALG6	protein_coding	chr1	63367590	63438562	chr1:63367590	ALG6	protein_coding	chr1	63367575	63438553	chr1:63367575	ENSG00000088035
2332.51153738318	-0.382341907581366	0.0386887011437854	-9.88252115676885	4.95697912313396e-23	1.13729576730962e-21	ENSG00000174373	RALGAPA1	protein_coding	chr14	35538352	35809304	chr14:35538352	RALGAPA1	protein_coding	chr14	35538352	35809304	chr14:35538352	ENSG00000174373
1292.72841226273	-0.495689514006771	0.0502059299887241	-9.87312682223194	5.44405713050633e-23	1.24784894918439e-21	ENSG00000196547	MAN2A2	protein_coding	chr15	90902218	90922584	chr15:90902218	MAN2A2	protein_coding	chr15	90902218	90922584	chr15:90902218	ENSG00000196547
875.290121881396	-0.553821078179532	0.0561030048698171	-9.87150473427641	5.53283000444077e-23	1.26615602313881e-21	ENSG00000134775	FHOD3	protein_coding	chr18	36297714	36780055	chr18:36297714	FHOD3	protein_coding	chr18	36297713	36780220	chr18:36297713	ENSG00000134775
1303.71488464401	-0.661340780071777	0.0669951401273233	-9.87147394295926	5.53452892378544e-23	1.26615602313881e-21	ENSG00000075618	FSCN1	protein_coding	chr7	5592823	5606655	chr7:5592823	FSCN1	protein_coding	chr7	5592816	5606655	chr7:5592816	ENSG00000075618
7628.74596022896	0.238209046516896	0.0241328099049617	9.87075468853382	5.57436125099314e-23	1.27404826907866e-21	ENSG00000070669	ASNS	protein_coding	chr7	97852118	97872542	chr7:97852118	ASNS	protein_coding	chr7	97851677	97872542	chr7:97851677	ENSG00000070669
1960.35179168877	0.363853820515584	0.0368770260032755	9.86668015157366	5.8054259644096e-23	1.32559076227494e-21	ENSG00000137275	RIPK1	protein_coding	chr6	3063991	3115187	chr6:3063991	RIPK1	protein_coding	chr6	3063824	3115187	chr6:3063824	ENSG00000137275
1355.13720062114	-0.426877527794445	0.0433575067282828	-9.84552756849337	7.16622573494671e-23	1.62852650288741e-21	ENSG00000153574	RPIA	protein_coding	chr2	88691644	88750935	chr2:88691644	RPIA	protein_coding	chr2	88691673	88750929	chr2:88691673	ENSG00000153574
664.480209935167	0.599074970714127	0.0608820374066232	9.83992974336556	7.57637264922945e-23	1.71846233954602e-21	ENSG00000119865	CNRIP1	protein_coding	chr2	68284171	68320051	chr2:68284171	CNRIP1	protein_coding	chr2	68284171	68320051	chr2:68284171	ENSG00000119865
7030.67926518523	0.247712203406794	0.0251953176539765	9.83167613954247	8.22384604780893e-23	1.86355160347124e-21	ENSG00000095787	WAC	protein_coding	chr10	28532493	28623112	chr10:28532493	WAC	protein_coding	chr10	28532493	28623112	chr10:28532493	ENSG00000095787
2403.37689007724	-0.461397516795339	0.0469596073134088	-9.82541258737469	8.75149297780964e-23	1.97936229433717e-21	ENSG00000136436	CALCOCO2	protein_coding	chr17	48830988	48866522	chr17:48830988	CALCOCO2	protein_coding	chr17	48831018	48866522	chr17:48831018	ENSG00000136436
7463.15808607684	0.271445383400072	0.0276724809710506	9.80921745628964	1.02762364089068e-22	2.3220211011384e-21	ENSG00000112308	C6orf62	protein_coding	chr6	24704861	24720836	chr6:24704861	C6orf62	protein_coding	chr6	24704861	24719998	chr6:24704861	ENSG00000112308
6808.05714249154	-0.307363346932481	0.0313393023251611	-9.80760017384657	1.04422353910347e-22	2.35730009526912e-21	ENSG00000070087	PFN2	protein_coding	chr3	149964904	150050788	chr3:149964904	PFN2	protein_coding	chr3	149964904	150050788	chr3:149964904	ENSG00000070087
963.404531691649	-0.526307920735185	0.0538541783123608	-9.77283355216255	1.47274352842266e-22	3.31214749838483e-21	ENSG00000198690	FAN1	protein_coding	chr15	30903852	30943108	chr15:30903852	FAN1	protein_coding	chr15	30890559	30943108	chr15:30890559	ENSG00000198690
2504.30523500041	0.386304871249135	0.0395353747189482	9.77111950994081	1.49787658693889e-22	3.36550182525384e-21	ENSG00000187147	RNF220	protein_coding	chr1	44405194	44651724	chr1:44405194	RNF220	protein_coding	chr1	44405194	44651724	chr1:44405194	ENSG00000187147
946.848533116008	0.536923625895514	0.0549961245365348	9.76293566901841	1.62385262616773e-22	3.64169916651549e-21	ENSG00000169683	LRRC45	protein_coding	chr17	82023302	82031151	chr17:82023302	LRRC45	protein_coding	chr17	82023305	82031151	chr17:82023305	ENSG00000169683
1575.26555052236	-0.372736003044872	0.0381998419325626	-9.75752736628844	1.71280234450668e-22	3.83757703529058e-21	ENSG00000133313	CNDP2	protein_coding	chr18	74495816	74523454	chr18:74495816	CNDP2	protein_coding	chr18	74495816	74523454	chr18:74495816	ENSG00000133313
307.601558459947	-1.10344767398705	0.113102774549549	-9.75615035423946	1.73620973563383e-22	3.88273720279761e-21	ENSG00000167306	MYO5B	protein_coding	chr18	49822813	50195093	chr18:49822813	MYO5B	protein_coding	chr18	49822789	50195164	chr18:49822789	ENSG00000167306
3513.15378521639	0.29030796435961	0.0297562772370284	9.75619235051197	1.73549119530268e-22	3.88273720279761e-21	ENSG00000100296	THOC5	protein_coding	chr22	29505879	29555216	chr22:29505879	THOC5	protein_coding	chr22	29505879	29555216	chr22:29505879	ENSG00000100296
459.885228922388	-0.7853364346851	0.0805340204312276	-9.75161094007148	1.81563890274547e-22	4.05656871404797e-21	ENSG00000175556	LONRF3	protein_coding	chrX	118974614	119018355	chrX:118974614	LONRF3	protein_coding	chrX	118974614	119018355	chrX:118974614	ENSG00000175556
824.935461513185	-0.545795378255393	0.0559838459417786	-9.74915833440602	1.86003959140872e-22	4.15188650478559e-21	ENSG00000188042	ARL4C	protein_coding	chr2	234493041	234497053	chr2:234493041	ARL4C	protein_coding	chr2	234493041	234497081	chr2:234493041	ENSG00000188042
1982.6492991878	0.345193188131261	0.0354167910083307	9.74659697571317	1.90755646409749e-22	4.25397559183049e-21	ENSG00000106031	HOXA13	protein_coding	chr7	27193503	27200106	chr7:27193503	HOXA13	protein_coding	chr7	27193503	27200091	chr7:27193503	ENSG00000106031
4877.32106887844	-0.252526090494501	0.0259305648954899	-9.73854952687218	2.06480419335631e-22	4.60035292482481e-21	ENSG00000100014	SPECC1L	protein_coding	chr22	24270817	24417740	chr22:24270817	SPECC1L	protein_coding	chr22	24270817	24417739	chr22:24270817	ENSG00000100014
10873.7960141839	-0.212319388280686	0.0218287471247752	-9.72659525840161	2.32236205663943e-22	5.15495310044387e-21	ENSG00000116478	HDAC1	protein_coding	chr1	32292086	32333635	chr1:32292086	HDAC1	protein_coding	chr1	32292083	32333635	chr1:32292083	ENSG00000116478
2171.39191004184	-0.406332992462173	0.0418081110840409	-9.71899906325305	2.5022907685762e-22	5.54918409625571e-21	ENSG00000121486	TRMT1L	protein_coding	chr1	185118098	185157072	chr1:185118098	TRMT1L	protein_coding	chr1	185118101	185157072	chr1:185118101	ENSG00000121486
1169.9610003182	-0.467327585458656	0.0481588583720452	-9.7038759068659	2.90258019064489e-22	6.4071372711056e-21	ENSG00000093183	SEC22C	protein_coding	chr3	42547969	42601080	chr3:42547969	SEC22C	protein_coding	chr3	42547969	42601080	chr3:42547969	ENSG00000093183
12400.3654251685	-0.247689813614711	0.0255716263581582	-9.68611890951119	3.45405402670286e-22	7.61038988687924e-21	ENSG00000172466	ZNF24	protein_coding	chr18	35332212	35345482	chr18:35332212	ZNF24	protein_coding	chr18	35332227	35345482	chr18:35332227	ENSG00000172466
1667.8386708773	-0.374166677306097	0.0386383072098172	-9.68382686317658	3.53240482175033e-22	7.77584854955621e-21	ENSG00000136478	TEX2	protein_coding	chr17	64147227	64263301	chr17:64147227	TEX2	protein_coding	chr17	64147227	64263260	chr17:64147227	ENSG00000136478
2718.32843319191	-0.285470775217538	0.0295037820866069	-9.67573494067819	3.8233459025129e-22	8.39308764114137e-21	ENSG00000243725	TTC4	protein_coding	chr1	54715822	54742657	chr1:54715822	TTC4	protein_coding	chr1	54715861	54742657	chr1:54715861	ENSG00000243725
1386.12961702685	-0.47297492386821	0.0488997112713021	-9.67234594175991	3.95212909925058e-22	8.66782841198356e-21	ENSG00000196352	CD55	protein_coding	chr1	207321508	207386804	chr1:207321508	CD55	protein_coding	chr1	207321519	207386804	chr1:207321519	ENSG00000196352
3373.71006945515	0.288594028863736	0.0298547409264891	9.66660637164253	4.1800975845888e-22	9.15939914773569e-21	ENSG00000125450	NUP85	protein_coding	chr17	75205659	75235758	chr17:75205659	NUP85	protein_coding	chr17	75205659	75235758	chr17:75205659	ENSG00000125450
289.94167760825	-1.14632812709325	0.118588184828262	-9.66646153453945	4.18601556856197e-22	9.16395928868323e-21	ENSG00000214435	AS3MT	protein_coding	chr10	102869516	102901899	chr10:102869516	AS3MT	protein_coding	chr10	102869470	102901899	chr10:102869470	ENSG00000214435
386.056759794244	-0.75810195889284	0.0784545876577741	-9.66293981684983	4.33249100146199e-22	9.47593544678739e-21	ENSG00000167384	ZNF180	protein_coding	chr19	44474428	44500524	chr19:44474428	ZNF180	protein_coding	chr19	44474428	44500524	chr19:44474428	ENSG00000167384
5182.73769604025	-0.281975128002615	0.0291991751811009	-9.65695524800725	4.59312303563605e-22	1.00093203086799e-20	ENSG00000149313	AASDHPPT	protein_coding	chr11	106075501	106098710	chr11:106075501	AASDHPPT	protein_coding	chr11	106075501	106098699	chr11:106075501	ENSG00000149313
1321.9784388726	-0.444288295006712	0.0460223305647101	-9.6537548089186	4.7388110877008e-22	1.03173896097216e-20	ENSG00000070718	AP3M2	protein_coding	chr8	42152946	42171673	chr8:42152946	AP3M2	protein_coding	chr8	42152946	42171673	chr8:42152946	ENSG00000070718
6310.31970961708	-0.210725239116946	0.0218801880687855	-9.6308696458404	5.92260905042622e-22	1.28595995054891e-20	ENSG00000037474	NSUN2	protein_coding	chr5	6599239	6633291	chr5:6599239	NSUN2	protein_coding	chr5	6599239	6633291	chr5:6599239	ENSG00000037474
824.245841482694	-0.555742599987653	0.0577471466080623	-9.62372398691061	6.34900090958639e-22	1.37479181980563e-20	ENSG00000142794	NBPF3	protein_coding	chr1	21440128	21485005	chr1:21440128	NBPF3	protein_coding	chr1	21440128	21485005	chr1:21440128	ENSG00000142794
14776.3234817718	0.199964118964723	0.0208510233668817	9.59013451984004	8.79702431748701e-22	1.90315334056938e-20	ENSG00000143549	TPM3	protein_coding	chr1	154155304	154194648	chr1:154155304	TPM3	protein_coding	chr1	154155304	154194648	chr1:154155304	ENSG00000143549
759.129895055385	-0.634101681871585	0.0661441661375748	-9.58666075784676	9.09819583549896e-22	1.96652768629011e-20	ENSG00000177614	PGBD5	protein_coding	chr1	230314482	230425729	chr1:230314482	PGBD5	protein_coding	chr1	230314490	230426332	chr1:230314490	ENSG00000177614
1724.41354212874	-0.379227804418277	0.0396068594124445	-9.57480118454238	1.02053466322254e-21	2.19787645594292e-20	ENSG00000138686	BBS7	protein_coding	chr4	121824440	121870497	chr4:121824440	BBS7	protein_coding	chr4	121824329	121870487	chr4:121824329	ENSG00000138686
1742.5886644923	-0.40813716249558	0.0426381940762239	-9.57210246207796	1.04753398381214e-21	2.25399114138461e-20	ENSG00000198860	TSEN15	protein_coding	chr1	184051677	184074212	chr1:184051677	TSEN15	protein_coding	chr1	184051651	184123978	chr1:184051651	ENSG00000198860
2195.47721710344	0.366898614348759	0.0383666159111441	9.56296524036638	1.14430184285735e-21	2.45999146847929e-20	ENSG00000125266	EFNB2	protein_coding	chr13	106489731	106535114	chr13:106489731	EFNB2	protein_coding	chr13	106489745	106535662	chr13:106489745	ENSG00000125266
2988.7286230106	0.296222078507278	0.0309832502997616	9.56071669825927	1.16944021232234e-21	2.51177248481177e-20	ENSG00000226950	DANCR	processed_transcript	chr4	52712404	52720351	chr4:52712404	DANCR	lncRNA	chr4	52712325	52723623	chr4:52712325	ENSG00000226950
451.555843191366	-0.739084932472974	0.0773142513273729	-9.55949155277279	1.18336632112918e-21	2.53939992936652e-20	ENSG00000159263	SIM2	protein_coding	chr21	36699133	36749917	chr21:36699133	SIM2	protein_coding	chr21	36699115	36749917	chr21:36699115	ENSG00000159263
1365.6782168705	-0.46506774050757	0.0486755796655739	-9.55443661283179	1.2425814170709e-21	2.66168740496156e-20	ENSG00000149182	ARFGAP2	protein_coding	chr11	47164299	47177125	chr11:47164299	ARFGAP2	protein_coding	chr11	47164299	47177125	chr11:47164299	ENSG00000149182
13152.1058356581	0.261453009228449	0.0273707630866568	9.55227329251579	1.26881032086307e-21	2.71543599493669e-20	ENSG00000092621	PHGDH	protein_coding	chr1	119659798	119744215	chr1:119659798	PHGDH	protein_coding	chr1	119648411	119744218	chr1:119648411	ENSG00000092621
1076.43266192591	-0.749158143403125	0.0784366692209033	-9.55112131665421	1.28300005136672e-21	2.74334585737177e-20	ENSG00000104381	GDAP1	protein_coding	chr8	74321130	74488872	chr8:74321130	GDAP1	protein_coding	chr8	74320613	74518007	chr8:74320613	ENSG00000104381
5651.2516659461	0.290594726674326	0.0304255840171772	9.55099913645919	1.28451421255588e-21	2.74412678467662e-20	ENSG00000160752	FDPS	protein_coding	chr1	155308748	155320666	chr1:155308748	FDPS	protein_coding	chr1	155308748	155320666	chr1:155308748	ENSG00000160752
843.283338882678	-0.509618030661329	0.0533915734181244	-9.54491501253142	1.36219245948017e-21	2.90228409475685e-20	ENSG00000126821	SGPP1	protein_coding	chr14	63684214	63728039	chr14:63684214	SGPP1	protein_coding	chr14	63684216	63728065	chr14:63684216	ENSG00000126821
3776.20454162922	-0.385154040936755	0.0403724935093864	-9.54001121697399	1.42816866765699e-21	3.03743370065179e-20	ENSG00000196712	NF1	protein_coding	chr17	31094927	31382116	chr17:31094927	NF1	protein_coding	chr17	31094927	31382116	chr17:31094927	ENSG00000196712
528.465734469137	-0.677950402829216	0.0711674768001012	-9.52612672686818	1.63261138542922e-21	3.45991928390342e-20	ENSG00000088970	KIZ	protein_coding	chr20	21125983	21246622	chr20:21125983	KIZ	protein_coding	chr20	21125983	21246622	chr20:21125983	ENSG00000088970
3791.87505352961	0.355696571270629	0.0373634450191597	9.51990832451962	1.73331903080236e-21	3.67008791947549e-20	ENSG00000108395	TRIM37	protein_coding	chr17	58982638	59106921	chr17:58982638	TRIM37	protein_coding	chr17	58982638	59106921	chr17:58982638	ENSG00000108395
502.442390518817	0.824863206495451	0.0867983511104032	9.50321285995705	2.03512343245578e-21	4.30530452265491e-20	ENSG00000165996	HACD1	protein_coding	chr10	17589032	17617377	chr10:17589032	HACD1	protein_coding	chr10	17589032	17617374	chr10:17589032	ENSG00000165996
9110.55295262628	-0.255169170353299	0.0268569978941661	-9.50103102955997	2.07822316279678e-21	4.38870751726245e-20	ENSG00000101444	AHCY	protein_coding	chr20	34280268	34311802	chr20:34280268	AHCY	protein_coding	chr20	34280268	34311802	chr20:34280268	ENSG00000101444
4279.04077773125	0.25008288904441	0.0263591909746188	9.48750245351667	2.3663581275751e-21	4.98395921684336e-20	ENSG00000099622	CIRBP	protein_coding	chr19	1259384	1274880	chr19:1259384	CIRBP	protein_coding	chr19	1259384	1274880	chr19:1259384	ENSG00000099622
325.688081199787	-1.01498563219051	0.10707494563954	-9.47920754129902	2.56221455717409e-21	5.39171211308775e-20	ENSG00000132879	FBXO44	protein_coding	chr1	11654375	11663327	chr1:11654375	FBXO44	protein_coding	chr1	11654375	11663327	chr1:11654375	ENSG00000132879
2335.68798946503	-0.305944314109282	0.0323077518636658	-9.46968750411121	2.80682125473924e-21	5.89605266914618e-20	ENSG00000037241	RPL26L1	protein_coding	chr5	172958729	172969771	chr5:172958729	RPL26L1	protein_coding	chr5	172958729	172969771	chr5:172958729	ENSG00000037241
793.336961911186	-0.592020946253796	0.0625679102112521	-9.46205401866416	3.01952506255228e-21	6.32616987666655e-20	ENSG00000170899	GSTA4	protein_coding	chr6	52977948	52995378	chr6:52977948	GSTA4	protein_coding	chr6	52977948	52995304	chr6:52977948	ENSG00000170899
4647.14917758075	-0.348619615397168	0.0368544309867972	-9.45936773578348	3.09810806868356e-21	6.48511946647135e-20	ENSG00000173230	GOLGB1	protein_coding	chr3	121663199	121749767	chr3:121663199	GOLGB1	protein_coding	chr3	121663199	121749966	chr3:121663199	ENSG00000173230
991.76076037215	0.637126908109407	0.0673628096696678	9.45814034826836	3.13468343925594e-21	6.55593513688169e-20	ENSG00000196208	GREB1	protein_coding	chr2	11482341	11642788	chr2:11482341	GREB1	protein_coding	chr2	11482341	11642788	chr2:11482341	ENSG00000196208
269.31710199541	-1.42260850931991	0.150470001406461	-9.4544327508647	3.24778120825662e-21	6.78652724216982e-20	ENSG00000124243	BCAS4	protein_coding	chr20	50794894	50882676	chr20:50794894	BCAS4	protein_coding	chr20	50794894	50877177	chr20:50794894	ENSG00000124243
1181.00657547846	0.787414867360079	0.083325647563734	9.44984996075551	3.39316728583682e-21	7.0841265257803e-20	ENSG00000109736	MFSD10	protein_coding	chr4	2930561	2934859	chr4:2930561	MFSD10	protein_coding	chr4	2930561	2934834	chr4:2930561	ENSG00000109736
510.454612464639	-0.738881121991042	0.078276007743862	-9.43943288994552	3.74802411985246e-21	7.81814917716648e-20	ENSG00000170677	SOCS6	protein_coding	chr18	70288901	70330200	chr18:70288901	SOCS6	protein_coding	chr18	70289045	70330199	chr18:70289045	ENSG00000170677
1389.230694386	-0.430122055300821	0.0455695028174621	-9.43881387128059	3.77022988743577e-21	7.85760651234868e-20	ENSG00000086015	MAST2	protein_coding	chr1	45786987	46036124	chr1:45786987	MAST2	protein_coding	chr1	45786987	46036122	chr1:45786987	ENSG00000086015
1567.03931149677	-0.397227017116945	0.0421034728192276	-9.43454281841429	3.92703030996178e-21	8.17013866926196e-20	ENSG00000116704	SLC35D1	protein_coding	chr1	66999332	67054099	chr1:66999332	SLC35D1	protein_coding	chr1	66999350	67054148	chr1:66999350	ENSG00000116704
3337.58659737474	-0.298258273609835	0.0316394077322359	-9.42679699108126	4.22802790939148e-21	8.77343341337151e-20	ENSG00000138614	VWA9	protein_coding	chr15	65578753	65611289	chr15:65578753	INTS14	protein_coding	chr15	65578753	65611289	chr15:65578753	ENSG00000138614
3204.1991876799	0.352265776615203	0.0373763175296576	9.42483903973915	4.30765749443566e-21	8.92316492602788e-20	ENSG00000121390	PSPC1	protein_coding	chr13	19674752	19783019	chr13:19674752	PSPC1	protein_coding	chr13	19674752	19783019	chr13:19674752	ENSG00000121390
4238.74535308388	0.313400080755453	0.0332581552175662	9.4232550995469	4.37316002193308e-21	9.05100121003897e-20	ENSG00000132953	XPO4	protein_coding	chr13	20777329	20903048	chr13:20777329	XPO4	protein_coding	chr13	20777329	20903048	chr13:20777329	ENSG00000132953
37145.7540434484	0.252890258501438	0.0268426463158592	9.42121188520914	4.45911237426836e-21	9.22090389151736e-20	ENSG00000162244	RPL29	protein_coding	chr3	51993600	51995942	chr3:51993600	RPL29	protein_coding	chr3	51993522	51995895	chr3:51993522	ENSG00000162244
63416.0165273711	-0.176500263423643	0.0187394860218812	-9.41862883632735	4.57016904605709e-21	9.43421931685632e-20	ENSG00000115053	NCL	protein_coding	chr2	231453531	231483641	chr2:231453531	NCL	protein_coding	chr2	231453531	231483641	chr2:231453531	ENSG00000115053
2134.38635823054	-0.367929159336517	0.0390914171561894	-9.41201895716544	4.86696903836137e-21	1.00382287143543e-19	ENSG00000159228	CBR1	protein_coding	chr21	36069941	36073166	chr21:36069941	CBR1	protein_coding	chr21	36069941	36073166	chr21:36069941	ENSG00000159228
2182.9016775843	-0.317522554442682	0.0337552175522274	-9.40662147863212	5.12340533528262e-21	1.05580166546929e-19	ENSG00000109189	USP46	protein_coding	chr4	52590972	52659335	chr4:52590972	USP46	protein_coding	chr4	52590960	52659301	chr4:52590960	ENSG00000109189
3661.84202018541	0.40797746230874	0.0434144313930306	9.39727756918714	5.59930679963893e-21	1.15188495781719e-19	ENSG00000105647	PIK3R2	protein_coding	chr19	18153118	18170540	chr19:18153118	PIK3R2	protein_coding	chr19	18153163	18170532	chr19:18153163	ENSG00000105647
413.833160775223	-0.779931401458317	0.0830683479399474	-9.38903229449263	6.05540273490123e-21	1.24357041204111e-19	ENSG00000165795	NDRG2	protein_coding	chr14	21016763	21070872	chr14:21016763	NDRG2	protein_coding	chr14	21016763	21070872	chr14:21016763	ENSG00000165795
2613.27642294247	-0.341580328771958	0.0363988263973581	-9.38437753577545	6.32891589414306e-21	1.29862394515217e-19	ENSG00000159259	CHAF1B	protein_coding	chr21	36385378	36419015	chr21:36385378	CHAF1B	protein_coding	chr21	36385392	36419015	chr21:36385392	ENSG00000159259
1102.24778314818	0.578743419699253	0.0616783758361569	9.38324675144872	6.39718426387999e-21	1.31150514127476e-19	ENSG00000100982	PCIF1	protein_coding	chr20	45934628	45948023	chr20:45934628	PCIF1	protein_coding	chr20	45934683	45948023	chr20:45934683	ENSG00000100982
652.048320710351	-0.65129873228644	0.0695067769811385	-9.37029107914438	7.23327697472412e-21	1.47910605534513e-19	ENSG00000120832	MTERF2	protein_coding	chr12	106977291	106987166	chr12:106977291	MTERF2	protein_coding	chr12	106977277	106987160	chr12:106977277	ENSG00000120832
1138.01127468827	-0.529725112064436	0.0565392377601302	-9.36915906634282	7.31127032369798e-21	1.49377570924895e-19	ENSG00000163412	EIF4E3	protein_coding	chr3	71675416	71754773	chr3:71675416	EIF4E3	protein_coding	chr3	71675414	71754773	chr3:71675414	ENSG00000163412
2241.54188987069	0.349561879518572	0.037326614763481	9.36494996220686	7.60863353498372e-21	1.55320173803035e-19	ENSG00000078403	MLLT10	protein_coding	chr10	21524675	21743630	chr10:21524675	MLLT10	protein_coding	chr10	21524646	21743630	chr10:21524646	ENSG00000078403
3824.96088805375	0.249882518283481	0.0267399465270492	9.34491465907415	9.19636061941211e-21	1.87411157878873e-19	ENSG00000112983	BRD8	protein_coding	chr5	138139766	138178986	chr5:138139766	BRD8	protein_coding	chr5	138139770	138178953	chr5:138139770	ENSG00000112983
2811.63443003725	0.330291302040245	0.0353904857103226	9.33277109400923	1.03138407479904e-20	2.09826041247874e-19	ENSG00000237649	KIFC1	protein_coding	chr6	33391536	33409924	chr6:33391536	KIFC1	protein_coding	chr6	33391823	33409896	chr6:33391823	ENSG00000237649
723.805877354758	-0.598103850328526	0.0640949567343307	-9.33152748363067	1.04355962215306e-20	2.12122366089393e-19	ENSG00000130684	ZNF337	protein_coding	chr20	25674215	25696841	chr20:25674215	ZNF337	protein_coding	chr20	25673195	25696853	chr20:25673195	ENSG00000130684
2186.98153965859	0.352920180716765	0.0378437190885862	9.32572667846503	1.10225648223822e-20	2.23863042702192e-19	ENSG00000198917	C9orf114	protein_coding	chr9	128819651	128829821	chr9:128819651	SPOUT1	protein_coding	chr9	128819651	128829794	chr9:128819651	ENSG00000198917
755.231169131466	-0.552611078201098	0.0593158887416253	-9.31640897446926	1.20344494009769e-20	2.43998972404866e-19	ENSG00000106012	IQCE	protein_coding	chr7	2558972	2614734	chr7:2558972	IQCE	protein_coding	chr7	2558972	2614733	chr7:2558972	ENSG00000106012
6432.85727299911	-0.238490416562408	0.0256108842384861	-9.31207272429988	1.25361640065461e-20	2.53740458586734e-19	ENSG00000165704	HPRT1	protein_coding	chrX	134460153	134520513	chrX:134460153	HPRT1	protein_coding	chrX	134460165	134520513	chrX:134460165	ENSG00000165704
2561.37638563706	0.368347242973581	0.0395638546478643	9.31019604262614	1.27596618070122e-20	2.58045522945538e-19	ENSG00000185359	HGS	protein_coding	chr17	81683326	81703138	chr17:81683326	HGS	protein_coding	chr17	81683326	81703138	chr17:81683326	ENSG00000185359
980.416542683691	0.461855581368033	0.0496451691425912	9.30313239625569	1.36367745472571e-20	2.75550527315304e-19	ENSG00000213995	CARKD	protein_coding	chr13	110615460	110639993	chr13:110615460	NAXD	protein_coding	chr13	110615545	110639996	chr13:110615545	ENSG00000213995
9617.44262087792	-0.223256353961786	0.0240104867398218	-9.29828521932927	1.4272892240191e-20	2.8791702556142e-19	ENSG00000108883	EFTUD2	protein_coding	chr17	44849943	44899662	chr17:44849943	EFTUD2	protein_coding	chr17	44849948	44899445	chr17:44849948	ENSG00000108883
3447.18969700591	0.30337833545514	0.0326324615990228	9.29682655212944	1.44700005932577e-20	2.91646830522673e-19	ENSG00000129103	SUMF2	protein_coding	chr7	56064002	56080670	chr7:56064002	SUMF2	protein_coding	chr7	56064002	56080670	chr7:56064002	ENSG00000129103
923.045194963102	0.548025366996897	0.0589568286138525	9.29536713357293	1.46699037498547e-20	2.95426628298086e-19	ENSG00000119669	IRF2BPL	protein_coding	chr14	77024543	77028699	chr14:77024543	IRF2BPL	protein_coding	chr14	77024543	77028708	chr14:77024543	ENSG00000119669
2345.42178136643	0.320606577182056	0.0344989178377072	9.29323576728641	1.49667621503484e-20	3.01150924346184e-19	ENSG00000183864	TOB2	protein_coding	chr22	41433492	41447023	chr22:41433492	TOB2	protein_coding	chr22	41433494	41446801	chr22:41433494	ENSG00000183864
1076.66632531246	-0.45790876324468	0.0492941794227859	-9.28930694468596	1.55296208174191e-20	3.1168862487667e-19	ENSG00000171714	ANO5	protein_coding	chr11	22193176	22283357	chr11:22193176	ANO5	protein_coding	chr11	21782659	22283567	chr11:21782659	ENSG00000171714
337.850758024154	-0.824667970447448	0.0887891972870027	-9.28793136603981	1.57315978302872e-20	3.15477315347254e-19	ENSG00000168394	TAP1	protein_coding	chr6	32845209	32853978	chr6:32845209	TAP1	protein_coding	chr6	32845209	32853816	chr6:32845209	ENSG00000168394
2023.39356882822	-0.365758844909179	0.0393910012526505	-9.28534013551048	1.6119150024738e-20	3.22707275097101e-19	ENSG00000147400	CETN2	protein_coding	chrX	152826973	152830777	chrX:152826973	CETN2	protein_coding	chrX	152826994	152830757	chrX:152826994	ENSG00000147400
