Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
CALR	CALR	111364.518926158	0.00969369377332141	0.0455174525582844	0.212966526650602	0.831353071609688	0.952938484077874	ENSG00000179218	protein_coding	chr19	12938578	12944489	chr19:12938578	CALR	protein_coding	chr19	12938578	12944489	chr19:12938578	ENSG00000179218
CALU	CALU	141158.762145725	0.0183574504013967	0.0303670442472441	0.604518841278492	0.545498746513418	0.847552515863116	ENSG00000128595	protein_coding	chr7	128739292	128771807	chr7:128739292	CALU	protein_coding	chr7	128739292	128773400	chr7:128739292	ENSG00000128595
CAMK1	CAMK1	932.006964389322	0.219210574107489	0.0400325067132429	5.47581433452862	4.35504132992474e-08	9.03947586520015e-06	ENSG00000134072	protein_coding	chr3	9757342	9769992	chr3:9757342	CAMK1	protein_coding	chr3	9757347	9769992	chr3:9757347	ENSG00000134072
CAMK1D	CAMK1D	139.612057287854	-0.322620202882105	0.0663318845448576	-4.86372737780321	1.15195552733355e-06	0.000144841792819011	ENSG00000183049	protein_coding	chr10	12349482	12835545	chr10:12349482	CAMK1D	protein_coding	chr10	12349547	12835545	chr10:12349547	ENSG00000183049
CAMK2D	CAMK2D	6846.16701601169	-0.00142917500744998	0.0613331162303131	-0.0233018489079091	0.981409496900113	0.996124891122793	ENSG00000145349	protein_coding	chr4	113451032	113761927	chr4:113451032	CAMK2D	protein_coding	chr4	113418054	113761927	chr4:113418054	ENSG00000145349
CAMK2G	CAMK2G	2637.47670661198	0.0187428607123488	0.0453320336491166	0.413457310506387	0.679271593049793	0.901684599179334	ENSG00000148660	protein_coding	chr10	73812501	73874591	chr10:73812501	CAMK2G	protein_coding	chr10	73812501	73874591	chr10:73812501	ENSG00000148660
CAMK2N1	CAMK2N1	2490.67521891986	0.104613247611483	0.105416648060825	0.992378808621596	0.321012772404367	0.713231419309439	ENSG00000162545	protein_coding	chr1	20482391	20486220	chr1:20482391	CAMK2N1	protein_coding	chr1	20482391	20486210	chr1:20482391	ENSG00000162545
CAMK4	CAMK4	436.832811898344	-0.35943441271799	0.121575379260383	-2.95647371124522	0.00311178757207957	0.0657902832438132	ENSG00000152495	protein_coding	chr5	111223653	111494886	chr5:111223653	CAMK4	protein_coding	chr5	111223653	111494886	chr5:111223653	ENSG00000152495
CAMKK1	CAMKK1	721.805467562307	0.0909846080017964	0.0865285205834047	1.05149848152201	0.293029706442599	0.69039819945048	ENSG00000004660	protein_coding	chr17	3860315	3894891	chr17:3860315	CAMKK1	protein_coding	chr17	3860315	3894891	chr17:3860315	ENSG00000004660
CAMKK2	CAMKK2	3844.62930334555	0.0949225676569278	0.033793719901105	2.80888188499852	0.00497138822277907	0.0894200248901932	ENSG00000110931	protein_coding	chr12	121237691	121298308	chr12:121237691	CAMKK2	protein_coding	chr12	121237675	121298308	chr12:121237675	ENSG00000110931
CAMKMT	CAMKMT	219.663472820211	-0.123466243556036	0.044957784897823	-2.74627061445847	0.00602770211417541	0.100473227145972	ENSG00000143919	protein_coding	chr2	44361950	44772592	chr2:44361950	CAMKMT	protein_coding	chr2	44361947	44772592	chr2:44361947	ENSG00000143919
CAMLG	CAMLG	2097.57377276617	0.0634830099998833	0.0468165796967601	1.35599418862025	0.175101017083719	0.564176037919243	ENSG00000164615	protein_coding	chr5	134738501	134752160	chr5:134738501	CAMLG	protein_coding	chr5	134738495	134752157	chr5:134738495	ENSG00000164615
CAMSAP1	CAMSAP1	2550.5223640691	0.0151993646995925	0.0473525012123546	0.320983354848147	0.748223004935793	0.92488828853266	ENSG00000130559	protein_coding	chr9	135808487	135907228	chr9:135808487	CAMSAP1	protein_coding	chr9	135808487	135907546	chr9:135808487	ENSG00000130559
CAMSAP2	CAMSAP2	6838.02379413811	-0.0387611096073645	0.0312677934813555	-1.23964966157517	0.215105003568334	0.614065640751019	ENSG00000118200	protein_coding	chr1	200739558	200860704	chr1:200739558	CAMSAP2	protein_coding	chr1	200738893	200860704	chr1:200738893	ENSG00000118200
CAMTA1	CAMTA1	987.178247318648	0.011147918054999	0.0276659691292088	0.402946956346793	0.686987246665586	0.903984116548708	ENSG00000171735	protein_coding	chr1	6785324	7769706	chr1:6785324	CAMTA1	protein_coding	chr1	6785454	7769706	chr1:6785454	ENSG00000171735
CAMTA2	CAMTA2	2644.94946835303	-0.0220300166355159	0.0457125417146279	-0.481924999337027	0.629859226304447	0.883106601765959	ENSG00000108509	protein_coding	chr17	4967992	4987652	chr17:4967992	CAMTA2	protein_coding	chr17	4967992	4987675	chr17:4967992	ENSG00000108509
CAND1	CAND1	13204.0733609246	0.0459638985861639	0.0224776383940163	2.04487223170206	0.0408674561954265	0.293444188522601	ENSG00000111530	protein_coding	chr12	67269281	67319951	chr12:67269281	CAND1	protein_coding	chr12	67269358	67319953	chr12:67269358	ENSG00000111530
CANT1	CANT1	5621.8159085911	0.0160453234746632	0.0499572618193486	0.321181003328104	0.748073227285622	0.92488828853266	ENSG00000171302	protein_coding	chr17	78991717	79009867	chr17:78991717	CANT1	protein_coding	chr17	78991716	79009867	chr17:78991716	ENSG00000171302
CANX	CANX	75870.6801580878	-0.00800930531687018	0.0318684004934632	-0.25132435870175	0.801563343891215	0.943107263342768	ENSG00000127022	protein_coding	chr5	179678628	179730925	chr5:179678628	CANX	protein_coding	chr5	179678628	179731641	chr5:179678628	ENSG00000127022
CAP1	CAP1	47365.8833524045	0.0228975357048497	0.0530232848830817	0.431839252421641	0.665858248631804	0.898736559348758	ENSG00000131236	protein_coding	chr1	40040233	40072649	chr1:40040233	CAP1	protein_coding	chr1	40040233	40072649	chr1:40040233	ENSG00000131236
CAP2	CAP2	2756.37135469892	-0.0453965082496046	0.0994873126541033	-0.456304497915617	0.648171029954826	0.890643458540879	ENSG00000112186	protein_coding	chr6	17393216	17557792	chr6:17393216	CAP2	protein_coding	chr6	17393595	17557780	chr6:17393595	ENSG00000112186
CAPG	CAPG	5176.75752189418	-0.065595467660637	0.0901631564764807	-0.727519645762932	0.466907684952314	0.809619342784416	ENSG00000042493	protein_coding	chr2	85394748	85418432	chr2:85394748	CAPG	protein_coding	chr2	85394753	85418432	chr2:85394753	ENSG00000042493
CAPN1	CAPN1	9834.87986213219	0.110451007267233	0.0452574743484077	2.44050311815775	0.0146668193320883	0.170632262452004	ENSG00000014216	protein_coding	chr11	65180566	65212006	chr11:65180566	CAPN1	protein_coding	chr11	65180566	65212006	chr11:65180566	ENSG00000014216
CAPN10	CAPN10	392.435658307291	-0.0182572527785269	0.0769917971539307	-0.237132440771904	0.812554045894525	0.946799766224448	ENSG00000142330	protein_coding	chr2	240586716	240617705	chr2:240586716	CAPN10	protein_coding	chr2	240586734	240617705	chr2:240586734	ENSG00000142330
CAPN15	CAPN15	1575.10333628414	-0.0643052943787927	0.128256854034924	-0.501379009041361	0.616104409900447	0.877469837832947	ENSG00000103326	protein_coding	chr16	527717	554636	chr16:527717	CAPN15	protein_coding	chr16	527712	554636	chr16:527712	ENSG00000103326
CAPN2	CAPN2	31277.584142821	0.114198576375861	0.0558067197547229	2.04632303919272	0.0407245984062593	0.293265927673642	ENSG00000162909	protein_coding	chr1	223701593	223776018	chr1:223701593	CAPN2	protein_coding	chr1	223701593	223776018	chr1:223701593	ENSG00000162909
CAPN5	CAPN5	3771.07191405041	0.0884402214434936	0.0671596928244888	1.31686459130506	0.187884017244291	0.582221615276265	ENSG00000149260	protein_coding	chr11	77066932	77126155	chr11:77066932	CAPN5	protein_coding	chr11	77066961	77126155	chr11:77066961	ENSG00000149260
CAPN7	CAPN7	2611.82423534833	0.0262757109190848	0.0212020820528309	1.23929861480639	0.215234931514879	0.614065640751019	ENSG00000131375	protein_coding	chr3	15206152	15252918	chr3:15206152	CAPN7	protein_coding	chr3	15206152	15252916	chr3:15206152	ENSG00000131375
CAPNS1	CAPNS1	25140.9248977893	0.0120000955295589	0.0374471454359949	0.320454213260917	0.748624034204698	0.925228692715631	ENSG00000126247	protein_coding	chr19	36139575	36150353	chr19:36139575	CAPNS1	protein_coding	chr19	36139953	36150353	chr19:36139953	ENSG00000126247
CAPRIN1	CAPRIN1	28755.263873174	-0.00192666843492976	0.0312291686405213	-0.0616945156980521	0.95080610749041	0.988136329547719	ENSG00000135387	protein_coding	chr11	34051683	34101156	chr11:34051683	CAPRIN1	protein_coding	chr11	34051731	34102610	chr11:34051731	ENSG00000135387
CAPRIN2	CAPRIN2	1251.17709964035	0.00281102077811987	0.064916843428707	0.0433018709729316	0.965460899802291	0.991309113298008	ENSG00000110888	protein_coding	chr12	30709552	30754951	chr12:30709552	CAPRIN2	protein_coding	chr12	30709552	30823302	chr12:30709552	ENSG00000110888
CAPS	CAPS	157.30402243968	0.0115947744798632	0.135952305374556	0.0852856040058975	0.932034336170902	0.983477667697301	ENSG00000105519	protein_coding	chr19	5911707	5916208	chr19:5911707	CAPS	protein_coding	chr19	5912339	5916211	chr19:5912339	ENSG00000105519
CAPZA1	CAPZA1	18474.276786685	0.0190998731185852	0.036126897622705	0.528688439235959	0.597021598222585	0.869050485004319	ENSG00000116489	protein_coding	chr1	112619173	112671619	chr1:112619173	CAPZA1	protein_coding	chr1	112619805	112671616	chr1:112619805	ENSG00000116489
CAPZA2	CAPZA2	9699.55583297673	0.0851087604252673	0.0301680983946176	2.82115098247133	0.00478516756642992	0.0871486717505329	ENSG00000198898	protein_coding	chr7	116811070	116922049	chr7:116811070	CAPZA2	protein_coding	chr7	116811070	116922049	chr7:116811070	ENSG00000198898
CAPZB	CAPZB	20935.0745814559	0.0671337339108798	0.0269550851712026	2.49057769561797	0.0127535607682571	0.156431543723575	ENSG00000077549	protein_coding	chr1	19338776	19485539	chr1:19338776	CAPZB	protein_coding	chr1	19338775	19485539	chr1:19338775	ENSG00000077549
CARD16	CARD16	51.1251046506975	0.0501189539210977	0.154879818021378	0.323598997993269	0.746241646669546	0.924620512636193	ENSG00000204397	protein_coding	chr11	105041326	105101431	chr11:105041326	CARD16	protein_coding	chr11	105041326	105101431	chr11:105041326	ENSG00000204397
CARD19	CARD19	663.577252612209	0.0286062657113533	0.0579608111723091	0.493544951024082	0.62162758643123	0.879829221559373	ENSG00000165233	protein_coding	chr9	93096218	93113283	chr9:93096218	CARD19	protein_coding	chr9	93096217	93113283	chr9:93096217	ENSG00000165233
CARD6	CARD6	1017.66692832678	-0.167211615300881	0.098420231731222	-1.69895571631576	0.0893275277760307	0.42243276751523	ENSG00000132357	protein_coding	chr5	40841184	40860175	chr5:40841184	CARD6	protein_coding	chr5	40841308	40860175	chr5:40841308	ENSG00000132357
CARD8	CARD8	921.628674729991	-0.0997562942295428	0.0450806809961482	-2.21283911478769	0.0269087395254755	0.239124792663867	ENSG00000105483	protein_coding	chr19	48180770	48255946	chr19:48180770	CARD8	protein_coding	chr19	48180770	48255946	chr19:48180770	ENSG00000105483
CARD8-AS1	CARD8-AS1	95.8394127523972	-0.0227044199688704	0.0815820022911475	-0.278301823088915	0.780780676756435	0.935604496081454	ENSG00000268001	antisense	chr19	48255675	48258199	chr19:48255675	CARD8-AS1	lncRNA	chr19	48255675	48258199	chr19:48255675	ENSG00000268001
CARF	CARF	387.285256186083	-0.0426326635899461	0.072217618999174	-0.590336045147566	0.554965378305614	0.851161713513179	ENSG00000138380	protein_coding	chr2	202912214	202987063	chr2:202912214	CARF	protein_coding	chr2	202912214	202988263	chr2:202912214	ENSG00000138380
CARHSP1	CARHSP1	4615.14081731756	0.0120086702650786	0.0567153986301918	0.211735623042697	0.832313294962712	0.953117680572559	ENSG00000153048	protein_coding	chr16	8852942	8869012	chr16:8852942	CARHSP1	protein_coding	chr16	8852942	8869012	chr16:8852942	ENSG00000153048
CARKD	CARKD	1679.35266176492	0.0360539750873769	0.0280563987492615	1.28505355978112	0.198773568378399	0.594802002098533	ENSG00000213995	protein_coding	chr13	110615460	110639993	chr13:110615460	NAXD	protein_coding	chr13	110615545	110639996	chr13:110615545	ENSG00000213995
CARM1	CARM1	7144.04955986104	0.119485199032557	0.0334950418359722	3.56725032969612	0.000360746822701715	0.0141976507642002	ENSG00000142453	protein_coding	chr19	10871513	10923070	chr19:10871513	CARM1	protein_coding	chr19	10871553	10923075	chr19:10871553	ENSG00000142453
CARNMT1	CARNMT1	2886.89529045164	0.0629850182086848	0.0474836471743814	1.32645704272411	0.184688355032067	0.57834604985337	ENSG00000156017	protein_coding	chr9	74981020	75028423	chr9:74981020	CARNMT1	protein_coding	chr9	74980790	75028423	chr9:74980790	ENSG00000156017
CARS	CARS	7207.2718925262	-0.0734258213787419	0.068469492542644	-1.07238740425907	0.283546063034741	0.682645695162256	ENSG00000110619	protein_coding	chr11	3000922	3057613	chr11:3000922	CARS1	protein_coding	chr11	3000922	3057613	chr11:3000922	ENSG00000110619
CARS2	CARS2	2996.92288727089	0.0368146279869265	0.0491736794615083	0.748665310183751	0.45405895711112	0.802935279234721	ENSG00000134905	protein_coding	chr13	110641412	110713603	chr13:110641412	CARS2	protein_coding	chr13	110641412	110713603	chr13:110641412	ENSG00000134905
CASC10	CASC10	462.383784667043	-0.138813321656439	0.101127447038139	-1.37265723324437	0.169858930299348	0.557229987313881	ENSG00000204682	protein_coding	chr10	21492658	21497262	chr10:21492658	MIR1915HG	lncRNA	chr10	21490272	21497260	chr10:21490272	ENSG00000204682
CASC15	CASC15	123.239970505714	-0.271955929030729	0.152831549216996	-1.77944887965898	0.0751661988504028	0.394290732731439	ENSG00000272168	lincRNA	chr6	21664772	22214505	chr6:21664772	CASC15	lncRNA	chr6	21664184	22654455	chr6:21664184	ENSG00000272168
CASC2	CASC2	128.466552360838	0.0507504868182607	0.0701190417725666	0.723776103256967	0.469203202454508	0.810013838572242	ENSG00000177640	antisense	chr10	118046279	118210153	chr10:118046279	CASC2	lncRNA	chr10	118046279	118210158	chr10:118046279	ENSG00000177640
CASC3	CASC3	5997.04980064892	-0.0273675131008666	0.0195189262736169	-1.40210136137756	0.160884980612024	0.545866791116397	ENSG00000108349	protein_coding	chr17	40140318	40172183	chr17:40140318	CASC3	protein_coding	chr17	40140318	40172171	chr17:40140318	ENSG00000108349
CASC4	CASC4	9196.58471750941	0.0671187017160626	0.0438699615394093	1.52994667332381	0.12602992918285	0.489029783074045	ENSG00000166734	protein_coding	chr15	44288729	44415758	chr15:44288729	GOLM2	protein_coding	chr15	44288719	44415758	chr15:44288719	ENSG00000166734
CASC5	CASC5	2773.34336329208	0.0656526916504061	0.161141201542535	0.407423371688564	0.683697064212373	0.903224024121677	ENSG00000137812	protein_coding	chr15	40594020	40664342	chr15:40594020	KNL1	protein_coding	chr15	40594020	40664342	chr15:40594020	ENSG00000137812
CASD1	CASD1	1042.24272575461	0.0193866620231301	0.0433779281052105	0.446924573624377	0.654929520522546	0.893811135784822	ENSG00000127995	protein_coding	chr7	94509219	94557019	chr7:94509219	CASD1	protein_coding	chr7	94509219	94557019	chr7:94509219	ENSG00000127995
CASK	CASK	3257.21226251139	0.0189915613578886	0.0399841026683862	0.474977805939471	0.634802792509973	0.884967880197938	ENSG00000147044	protein_coding	chrX	41514934	41923463	chrX:41514934	CASK	protein_coding	chrX	41514934	41923554	chrX:41514934	ENSG00000147044
CASKIN2	CASKIN2	917.642124500669	0.050092832576055	0.0436415575963804	1.14782412303748	0.251041176709303	0.650642178458464	ENSG00000177303	protein_coding	chr17	75500261	75515583	chr17:75500261	CASKIN2	protein_coding	chr17	75500261	75515537	chr17:75500261	ENSG00000177303
CASP1	CASP1	382.688696284993	-0.200036299379949	0.128849960528544	-1.55247466556759	0.120548690013667	0.480605071092934	ENSG00000137752	protein_coding	chr11	105025443	105035250	chr11:105025443	CASP1	protein_coding	chr11	105025397	105035250	chr11:105025397	ENSG00000137752
CASP10	CASP10	427.221574855463	0.0602569281531379	0.0671899936603652	0.896814017541468	0.369818166826053	0.750687249068748	ENSG00000003400	protein_coding	chr2	201182881	201229406	chr2:201182881	CASP10	protein_coding	chr2	201182872	201229428	chr2:201182872	ENSG00000003400
CASP2	CASP2	1508.98490071269	0.0457696539606281	0.0664116227554551	0.689181382137941	0.490709131451243	0.820399917844682	ENSG00000106144	protein_coding	chr7	143288215	143307696	chr7:143288215	CASP2	protein_coding	chr7	143288215	143307696	chr7:143288215	ENSG00000106144
CASP3	CASP3	3183.26389093982	0.110149559537635	0.0296370911796103	3.71661169006409	0.000201912403913333	0.00932970865644063	ENSG00000164305	protein_coding	chr4	184627696	184649509	chr4:184627696	CASP3	protein_coding	chr4	184627696	184650062	chr4:184627696	ENSG00000164305
CASP4	CASP4	2096.53145887882	-0.0745237096655293	0.0401411255514648	-1.85654260167624	0.0633762566155119	0.362725558764541	ENSG00000196954	protein_coding	chr11	104942866	104969436	chr11:104942866	CASP4	protein_coding	chr11	104942866	104969366	chr11:104942866	ENSG00000196954
CASP6	CASP6	762.337372308772	0.0344734346376906	0.038744404713512	0.88976550014377	0.373591815037973	0.75294796716838	ENSG00000138794	protein_coding	chr4	109688622	109703583	chr4:109688622	CASP6	protein_coding	chr4	109688622	109703583	chr4:109688622	ENSG00000138794
CASP7	CASP7	2021.07536291213	-0.00618407116948336	0.0381745575218244	-0.161994573635802	0.871310127041836	0.9654066299453	ENSG00000165806	protein_coding	chr10	113679162	113730907	chr10:113679162	CASP7	protein_coding	chr10	113679162	113730907	chr10:113679162	ENSG00000165806
CASP8	CASP8	1217.31856583344	-0.0384228759427064	0.045157776851312	-0.850858448351406	0.394847989055133	0.764605135694055	ENSG00000064012	protein_coding	chr2	201233443	201287711	chr2:201233443	CASP8	protein_coding	chr2	201233443	201361836	chr2:201233443	ENSG00000064012
CASP8AP2	CASP8AP2	1675.4833187437	-0.0108809633644681	0.046098155767129	-0.23603901681956	0.81340239436989	0.947098466416589	ENSG00000118412	protein_coding	chr6	89829894	89874436	chr6:89829894	CASP8AP2	protein_coding	chr6	89829894	89874436	chr6:89829894	ENSG00000118412
CASP9	CASP9	444.126507414312	-0.0239960237938798	0.0509004582513139	-0.471430407863968	0.63733340553385	0.886134000793555	ENSG00000132906	protein_coding	chr1	15490832	15526534	chr1:15490832	CASP9	protein_coding	chr1	15490832	15526534	chr1:15490832	ENSG00000132906
CASS4	CASS4	108.14012004314	0.0607977261446811	0.281499231715188	0.215978302229238	0.829004660733327	0.952558510678995	ENSG00000087589	protein_coding	chr20	56412112	56460387	chr20:56412112	CASS4	protein_coding	chr20	56412112	56460387	chr20:56412112	ENSG00000087589
CAST	CAST	20957.0788510803	0.0191424195997761	0.0376919912600571	0.507864375424008	0.611548459640265	0.875606419849549	ENSG00000153113	protein_coding	chr5	96525267	96779595	chr5:96525267	CAST	protein_coding	chr5	96525267	96779595	chr5:96525267	ENSG00000153113
CAT	CAT	5590.97669067511	0.0841795485201064	0.0641811117258366	1.31159380472712	0.189657224478899	0.584278047585056	ENSG00000121691	protein_coding	chr11	34438925	34472062	chr11:34438925	CAT	protein_coding	chr11	34438934	34472060	chr11:34438934	ENSG00000121691
CAV1	CAV1	72949.3160033171	0.28365055795617	0.0841818536150349	3.36949765032864	0.000753053332118149	0.0241060021969228	ENSG00000105974	protein_coding	chr7	116524785	116561184	chr7:116524785	CAV1	protein_coding	chr7	116524994	116561179	chr7:116524994	ENSG00000105974
CAV2	CAV2	7793.09899652196	0.166136500429159	0.0780464318991368	2.12868796672045	0.0332800850700668	0.265600874225651	ENSG00000105971	protein_coding	chr7	116287380	116508541	chr7:116287380	CAV2	protein_coding	chr7	116287380	116508541	chr7:116287380	ENSG00000105971
CBARP	CBARP	220.678236930369	-0.107271271870545	0.102030715404348	-1.0513625376969	0.29309211468391	0.69039819945048	ENSG00000099625	protein_coding	chr19	1228287	1238027	chr19:1228287	CBARP	protein_coding	chr19	1228287	1238027	chr19:1228287	ENSG00000099625
CBFA2T2	CBFA2T2	1101.42132395933	0.0254491682788535	0.0485559813229531	0.524120151327749	0.600194973492226	0.870405852375634	ENSG00000078699	protein_coding	chr20	33490075	33650036	chr20:33490075	CBFA2T2	protein_coding	chr20	33490075	33650036	chr20:33490075	ENSG00000078699
CBFB	CBFB	5817.27700600878	0.0830896541809064	0.0727714531083316	1.14178913065285	0.253541681442869	0.653674644595363	ENSG00000067955	protein_coding	chr16	67029116	67101058	chr16:67029116	CBFB	protein_coding	chr16	67028984	67101058	chr16:67028984	ENSG00000067955
CBL	CBL	4064.85870302496	-0.0585007826163614	0.0433047275089168	-1.35090984244885	0.176724314959118	0.566336356956968	ENSG00000110395	protein_coding	chr11	119206276	119308149	chr11:119206276	CBL	protein_coding	chr11	119206298	119313926	chr11:119206298	ENSG00000110395
CBLB	CBLB	2365.46999430639	-0.0800983159412477	0.06405869877694	-1.25038936897797	0.211157346170154	0.6094359888168	ENSG00000114423	protein_coding	chr3	105655461	105869552	chr3:105655461	CBLB	protein_coding	chr3	105655461	105869552	chr3:105655461	ENSG00000114423
CBLL1	CBLL1	1965.7475735575	-0.036570598675412	0.0272856286628922	-1.34028792692422	0.180151755031747	0.571224798032894	ENSG00000105879	protein_coding	chr7	107743697	107761667	chr7:107743697	CBLL1	protein_coding	chr7	107743073	107761667	chr7:107743073	ENSG00000105879
CBLN3	CBLN3	266.800911882366	-0.0275372166206018	0.13063720435647	-0.210791533363351	0.833049945509251	0.953343334568917	ENSG00000139899	protein_coding	chr14	24426532	24430954	chr14:24426532	CBLN3	protein_coding	chr14	24426545	24430954	chr14:24426545	ENSG00000139899
CBR1	CBR1	3690.32867631517	-0.00437879245051828	0.0541595674095511	-0.0808498416799776	0.935561369847643	0.984724667335001	ENSG00000159228	protein_coding	chr21	36069941	36073166	chr21:36069941	CBR1	protein_coding	chr21	36069941	36073166	chr21:36069941	ENSG00000159228
CBR3	CBR3	752.702622153981	0.205185987530415	0.0972660046215044	2.10953444966579	0.0348984756772887	0.272615210353055	ENSG00000159231	protein_coding	chr21	36134912	36146566	chr21:36134912	CBR3	protein_coding	chr21	36135079	36146562	chr21:36135079	ENSG00000159231
CBR3-AS1	CBR3-AS1	96.4027519086358	-0.0114253866586556	0.0537182809042631	-0.212690846883539	0.831568106554129	0.952981932899966	ENSG00000236830	processed_transcript	chr21	36131767	36175815	chr21:36131767	CBR3-AS1	lncRNA	chr21	36131767	36175815	chr21:36131767	ENSG00000236830
CBR4	CBR4	912.03092178854	0.121504896914608	0.0286390468229116	4.24263061776911	2.20914885162263e-05	0.0016232814137516	ENSG00000145439	protein_coding	chr4	168863770	169010275	chr4:168863770	CBR4	protein_coding	chr4	168863770	169010275	chr4:168863770	ENSG00000145439
CBS	CBS	2311.4873921496	-0.662460337995729	0.181416060519909	-3.65160800040099	0.000260603461971314	0.0113703693309256	ENSG00000160200	protein_coding	chr21	43053191	43076943	chr21:43053191	CBS	protein_coding	chr21	43053191	43076943	chr21:43053191	ENSG00000160200
CBWD1	CBWD1	1346.02846819465	-0.0259634252649503	0.0707744737550483	-0.366847309311125	0.713732916355704	0.913825809340637	ENSG00000172785	protein_coding	chr9	121038	179147	chr9:121038	CBWD1	protein_coding	chr9	120837	179147	chr9:120837	ENSG00000172785
CBWD2	CBWD2	1207.54790024075	-0.0572104018365261	0.0377498345984654	-1.51551397363876	0.129642294308301	0.49431913151261	ENSG00000136682	protein_coding	chr2	113437691	113496189	chr2:113437691	CBWD2	protein_coding	chr2	113437691	113496204	chr2:113437691	ENSG00000136682
CBWD3	CBWD3	519.46993906221	-0.0676293984744994	0.0650124155907449	-1.04025358633385	0.298222101505885	0.696354803020405	ENSG00000196873	protein_coding	chr9	68232003	68300015	chr9:68232003	CBWD3	protein_coding	chr9	68232003	68300035	chr9:68232003	ENSG00000196873
CBWD5	CBWD5	1138.92318226583	-0.0683720614758342	0.0675123585152328	-1.01273400869868	0.31118722894092	0.705746725634936	ENSG00000147996	protein_coding	chr9	65668805	65734041	chr9:65668805	CBWD5	protein_coding	chr9	65668805	65734041	chr9:65668805	ENSG00000147996
CBWD7	CBWD7	111.425705947137	-0.254160324652664	0.084323842345476	-3.01409800102996	0.00257744534048838	0.0582106459324633	ENSG00000215126	protein_coding	chr9	41131306	41199261	chr9:41131306	CBWD6	protein_coding	chr9	41131306	41199261	chr9:41131306	ENSG00000215126
CBX1	CBX1	7438.64330707935	0.0591917587584159	0.0530789583339909	1.11516428762526	0.264780026654312	0.665468982930225	ENSG00000108468	protein_coding	chr17	48070052	48101521	chr17:48070052	CBX1	protein_coding	chr17	48070052	48101478	chr17:48070052	ENSG00000108468
CBX3	CBX3	12545.6844635869	-0.00381779690009949	0.03399120264916	-0.112317205704807	0.910571899943836	0.977057150788882	ENSG00000122565	protein_coding	chr7	26201162	26213356	chr7:26201162	CBX3	protein_coding	chr7	26201162	26213607	chr7:26201162	ENSG00000122565
CBX4	CBX4	950.718153476643	-0.115994849489948	0.0648385703557751	-1.78897913469519	0.0736181759366013	0.390534717093293	ENSG00000141582	protein_coding	chr17	79833156	79839429	chr17:79833156	CBX4	protein_coding	chr17	79833156	79839440	chr17:79833156	ENSG00000141582
CBX5	CBX5	14372.415693792	0.0451619543933883	0.068877155201151	0.655688439243693	0.512024608770048	0.830963673171769	ENSG00000094916	protein_coding	chr12	54230940	54280133	chr12:54230940	CBX5	protein_coding	chr12	54230942	54280133	chr12:54230942	ENSG00000094916
CBX6	CBX6	4841.9926462177	0.0789421574504147	0.0498260156246993	1.58435621352959	0.113112680231098	0.468254471847142	ENSG00000183741	protein_coding	chr22	38861450	38872314	chr22:38861450	CBX6	protein_coding	chr22	38861422	38872249	chr22:38861422	ENSG00000183741
CBX7	CBX7	439.177430721858	0.138820248337846	0.081859570583326	1.69583406495565	0.0899173092744516	0.423713043144997	ENSG00000100307	protein_coding	chr22	39120167	39152674	chr22:39120167	CBX7	protein_coding	chr22	39120167	39152680	chr22:39120167	ENSG00000100307
CBX8	CBX8	325.02689327785	-0.000745573271450029	0.0514923498001645	-0.0144793017670296	0.988447592331016	0.998157698890693	ENSG00000141570	protein_coding	chr17	79792132	79801683	chr17:79792132	CBX8	protein_coding	chr17	79792132	79801683	chr17:79792132	ENSG00000141570
CBY1	CBY1	1194.76938543492	0.0624581842568404	0.040741046741608	1.53305300801349	0.125262794746861	0.488133396189914	ENSG00000100211	protein_coding	chr22	38656636	38673854	chr22:38656636	CBY1	protein_coding	chr22	38656636	38673854	chr22:38656636	ENSG00000100211
CC2D1A	CC2D1A	1328.74053216276	0.00542470811465916	0.0544804766254144	0.0995715979497985	0.920684443291189	0.979674394704321	ENSG00000132024	protein_coding	chr19	13906201	13930879	chr19:13906201	CC2D1A	protein_coding	chr19	13906201	13930879	chr19:13906201	ENSG00000132024
CC2D1B	CC2D1B	2286.22142620399	0.0714080889773779	0.0320132947849569	2.23057606088495	0.0257092239942715	0.233300949036149	ENSG00000154222	protein_coding	chr1	52345723	52366193	chr1:52345723	CC2D1B	protein_coding	chr1	52345723	52366205	chr1:52345723	ENSG00000154222
CC2D2A	CC2D2A	1181.02862667657	-0.0701967137181211	0.0520482769482541	-1.34868467956989	0.177438268498953	0.567695096078683	ENSG00000048342	protein_coding	chr4	15469865	15601557	chr4:15469865	CC2D2A	protein_coding	chr4	15469865	15601552	chr4:15469865	ENSG00000048342
CCAR1	CCAR1	5749.6589403317	0.000259600512014629	0.0280814275672901	0.00924456249215113	0.992624011377329	0.998194552680752	ENSG00000060339	protein_coding	chr10	68721012	68792377	chr10:68721012	CCAR1	protein_coding	chr10	68721012	68792377	chr10:68721012	ENSG00000060339
CCAR2	CCAR2	5619.05971860496	0.0220238092493813	0.0410725664464197	0.536217021600342	0.591808570836206	0.8664111930743	ENSG00000158941	protein_coding	chr8	22604632	22621514	chr8:22604632	CCAR2	protein_coding	chr8	22604757	22620964	chr8:22604757	ENSG00000158941
