baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
RNASEK	2137.10990760432	-0.202500727765307	0.0543017208315295	-3.72917698858132	0.000192106189363108	0.00105687248922887	ENSG00000219200	RNASEK	protein_coding	chr17	7012417	7014532	chr17:7012417	RNASEK	protein_coding	chr17	7012417	7014532	chr17:7012417	ENSG00000219200
TLK2	1437.70846101204	-0.154082349347265	0.0413354398142922	-3.72760880347497	0.000193305116881092	0.00106306934071643	ENSG00000146872	TLK2	protein_coding	chr17	62458658	62615481	chr17:62458658	TLK2	protein_coding	chr17	62458658	62615481	chr17:62458658	ENSG00000146872
NFATC4	1504.62479457577	-0.266300669110414	0.0714655354559029	-3.72628103059176	0.000194325735242885	0.00106788075580042	ENSG00000100968	NFATC4	protein_coding	chr14	24365673	24379604	chr14:24365673	NFATC4	protein_coding	chr14	24365673	24379604	chr14:24365673	ENSG00000100968
COMMD2	945.003987773097	0.201704147891976	0.0541415739795033	3.7254947181317	0.000194932534654219	0.00107043045668578	ENSG00000114744	COMMD2	protein_coding	chr3	149738470	149752499	chr3:149738470	COMMD2	protein_coding	chr3	149738472	149752495	chr3:149738472	ENSG00000114744
NME2	7141.94516019181	0.121511369478844	0.0326162069512411	3.72549051030045	0.000194935786633075	0.00107043045668578	ENSG00000243678	NME2	protein_coding	chr17	51165435	51171747	chr17:51165435	NME2	protein_coding	chr17	51165435	51171744	chr17:51165435	ENSG00000243678
TBC1D24	660.409576719069	-0.210934141955507	0.056622133672859	-3.72529483212701	0.000195087070805835	0.00107085996619113	ENSG00000162065	TBC1D24	protein_coding	chr16	2475118	2505734	chr16:2475118	TBC1D24	protein_coding	chr16	2475051	2509560	chr16:2475051	ENSG00000162065
PMM1	873.305288120226	-0.234487066390088	0.0629514466163847	-3.72488765538641	0.000195402224037859	0.00107218831729646	ENSG00000100417	PMM1	protein_coding	chr22	41576894	41589890	chr22:41576894	PMM1	protein_coding	chr22	41576900	41589871	chr22:41576900	ENSG00000100417
GNPTG	1001.98817444202	0.203397280507061	0.0546068342003259	3.72475869523758	0.000195502138408382	0.00107233508252741	ENSG00000090581	GNPTG	protein_coding	chr16	1351923	1364113	chr16:1351923	GNPTG	protein_coding	chr16	1351931	1365737	chr16:1351931	ENSG00000090581
DGKE	138.825418890151	-0.603446082212011	0.162068812877288	-3.72339422680239	0.0001965622319053	0.00107774637890164	ENSG00000153933	DGKE	protein_coding	chr17	56834099	56869567	chr17:56834099	DGKE	protein_coding	chr17	56834107	56869567	chr17:56834107	ENSG00000153933
ACAD10	313.444888798129	0.287723254686002	0.0773210003790541	3.72115276930568	0.000198315414817268	0.00108625590205226	ENSG00000111271	ACAD10	protein_coding	chr12	111686056	111757107	chr12:111686056	ACAD10	protein_coding	chr12	111686053	111757107	chr12:111686053	ENSG00000111271
PBLD	354.92759716059	0.315587627811683	0.0848097167062855	3.72112583402008	0.000198336571635634	0.00108625590205226	ENSG00000108187	PBLD	protein_coding	chr10	68282660	68333049	chr10:68282660	PBLD	protein_coding	chr10	68282660	68333049	chr10:68282660	ENSG00000108187
SCARB1	133.086022131145	-0.509998897858347	0.137054637112716	-3.72113566240678	0.000198328851501766	0.00108625590205226	ENSG00000073060	SCARB1	protein_coding	chr12	124776856	124882668	chr12:124776856	SCARB1	protein_coding	chr12	124776856	124882668	chr12:124776856	ENSG00000073060
C17orf107	73.9638051026527	0.663891131991108	0.178444087335992	3.72044342798016	0.000198873288063393	0.00108878853562088	ENSG00000205710	C17orf107	protein_coding	chr17	4899418	4902932	chr17:4899418	C17orf107	protein_coding	chr17	4899418	4902934	chr17:4899418	ENSG00000205710
NCOA2	1320.94596034116	0.21202327470099	0.056998587245218	3.71979876955245	0.000199381568970248	0.00109116365751604	ENSG00000140396	NCOA2	protein_coding	chr8	70109762	70403805	chr8:70109762	NCOA2	protein_coding	chr8	70109782	70403808	chr8:70109782	ENSG00000140396
TRIM46	185.229656280593	0.412006843557392	0.110876787405249	3.71589809913529	0.000202483181059546	0.00110731100806295	ENSG00000163462	TRIM46	protein_coding	chr1	155173787	155184971	chr1:155173787	TRIM46	protein_coding	chr1	155173787	155184971	chr1:155173787	ENSG00000163462
ZNF623	863.441908613081	-0.213302483062022	0.0574110317760206	-3.7153570744763	0.000202916938185049	0.00110926917047373	ENSG00000183309	ZNF623	protein_coding	chr8	143636013	143656418	chr8:143636013	ZNF623	protein_coding	chr8	143636019	143656418	chr8:143636019	ENSG00000183309
MAD2L1	247.772174323172	-0.454133026414215	0.122241619601753	-3.71504425328887	0.000203168135245678	0.00110981445775649	ENSG00000164109	MAD2L1	protein_coding	chr4	120055608	120067074	chr4:120055608	MAD2L1	protein_coding	chr4	120055623	120066858	chr4:120055623	ENSG00000164109
MRPL18	1412.9463364165	0.16053847426084	0.0432122707587461	3.71511312509185	0.000203112805760952	0.00110981445775649	ENSG00000112110	MRPL18	protein_coding	chr6	159789812	159798436	chr6:159789812	MRPL18	protein_coding	chr6	159789812	159798436	chr6:159789812	ENSG00000112110
SLC35A4	1551.34976466782	0.263864159298216	0.0710294870701312	3.71485379076001	0.000203321220702052	0.00111023688919868	ENSG00000176087	SLC35A4	protein_coding	chr5	140564456	140569103	chr5:140564456	SLC35A4	protein_coding	chr5	140564446	140569100	chr5:140564446	ENSG00000176087
MFAP3L	812.690915602756	0.25876095325471	0.0696604353462946	3.71460430829009	0.000203521907737232	0.00111091883791318	ENSG00000198948	MFAP3L	protein_coding	chr4	169986597	170033031	chr4:169986597	MFAP3L	protein_coding	chr4	169986597	170033031	chr4:169986597	ENSG00000198948
FAM216A	301.157802292664	0.36955792797077	0.0994908689929052	3.71449090465904	0.000203613192637085	0.00111100333257227	ENSG00000204856	FAM216A	protein_coding	chr12	110468364	110490385	chr12:110468364	FAM216A	protein_coding	chr12	110468415	110490385	chr12:110468415	ENSG00000204856
SRGAP2C	954.307432574564	0.300503437594086	0.0809217175617883	3.7135079018143	0.000204406079603202	0.00111491458975233	ENSG00000171943	SRGAP2C	protein_coding	chr1	121184810	121392822	chr1:121184810	SRGAP2C	protein_coding	chr1	121184811	121392874	chr1:121184811	ENSG00000171943
SPIRE1	1941.26698602634	-0.155693647673993	0.0419658978711999	-3.71000396921905	0.000207255997929986	0.0011296184104358	ENSG00000134278	SPIRE1	protein_coding	chr18	12446512	12658134	chr18:12446512	SPIRE1	protein_coding	chr18	12446512	12658107	chr18:12446512	ENSG00000134278
MTRR	861.170490795155	-0.195592734683916	0.0527573574539025	-3.70740204065031	0.00020939637381763	0.00114085994597442	ENSG00000124275	MTRR	protein_coding	chr5	7851186	7906025	chr5:7851186	MTRR	protein_coding	chr5	7851186	7906025	chr5:7851186	ENSG00000124275
SREK1IP1	789.829134143657	-0.345319793284226	0.093173306177642	-3.70620950839555	0.000210384286609658	0.00114581646397293	ENSG00000153006	SREK1IP1	protein_coding	chr5	64718144	64768685	chr5:64718144	SREK1IP1	protein_coding	chr5	64718148	64768691	chr5:64718148	ENSG00000153006
PRKRA	819.087467918028	-0.233155393550497	0.0629246126851773	-3.70531312949058	0.000211129741098653	0.00114944928883427	ENSG00000180228	PRKRA	protein_coding	chr2	178431414	178451512	chr2:178431414	PRKRA	protein_coding	chr2	178431292	178451512	chr2:178431292	ENSG00000180228
SDR39U1	236.644656654359	0.403167462597241	0.108819650811426	3.70491413628858	0.000211462352509309	0.00115083261729537	ENSG00000100445	SDR39U1	protein_coding	chr14	24439766	24442905	chr14:24439766	SDR39U1	protein_coding	chr14	24439766	24442905	chr14:24439766	ENSG00000100445
PPIP5K2	2647.08468165802	0.195992875706253	0.0529169721550323	3.70378099359213	0.000212409655855116	0.00115555898894305	ENSG00000145725	PPIP5K2	protein_coding	chr5	103120149	103212799	chr5:103120149	PPIP5K2	protein_coding	chr5	103120149	103212799	chr5:103120149	ENSG00000145725
CHM	1270.554711976	0.1761568362425	0.0475661774358471	3.70340535520401	0.000212724566756881	0.00115684276452276	ENSG00000188419	CHM	protein_coding	chrX	85861180	86047562	chrX:85861180	CHM	protein_coding	chrX	85861180	86047561	chrX:85861180	ENSG00000188419
LINC00910	73.6181139906529	0.600741783169642	0.162254023342191	3.70247696047997	0.000213504754638982	0.00116065492729559	ENSG00000188825	LINC00910	lincRNA	chr17	43369845	43389199	chr17:43369845	LINC00910	lncRNA	chr17	43338741	43389226	chr17:43338741	ENSG00000188825
FAM171B	981.059227957575	-0.322352433909836	0.0870782570938755	-3.70187053195519	0.000214015824231705	0.00116257076350625	ENSG00000144369	FAM171B	protein_coding	chr2	186693971	186765965	chr2:186693971	FAM171B	protein_coding	chr2	186694060	186765959	chr2:186694060	ENSG00000144369
COX7A2	1822.90526103548	0.1413606636481	0.0382029935473617	3.70025096260716	0.000215386357986399	0.00116958223884723	ENSG00000112695	COX7A2	protein_coding	chr6	75237675	75250323	chr6:75237675	COX7A2	protein_coding	chr6	75237675	75250323	chr6:75237675	ENSG00000112695
COLEC12	169.666696678434	0.488303301442876	0.131988224439321	3.69959747179842	0.000215941693807543	0.00117216350534939	ENSG00000158270	COLEC12	protein_coding	chr18	316740	500722	chr18:316740	COLEC12	protein_coding	chr18	316737	500722	chr18:316737	ENSG00000158270
YIF1B	1217.36299709116	0.199309024313544	0.0538849232625373	3.69879016700968	0.000216629596981296	0.00117546218932168	ENSG00000167645	YIF1B	protein_coding	chr19	38305104	38317273	chr19:38305104	YIF1B	protein_coding	chr19	38303558	38317273	chr19:38303558	ENSG00000167645
NOTCH2	13397.961028933	-0.173033871412197	0.0467873072269164	-3.6983079742758	0.000217041453623157	0.00117726111928238	ENSG00000134250	NOTCH2	protein_coding	chr1	119911553	120069626	chr1:119911553	NOTCH2	protein_coding	chr1	119911553	120100779	chr1:119911553	ENSG00000134250
CNKSR3	317.399087155374	-0.432384181727811	0.116922341768644	-3.69804585836448	0.000217265643762014	0.00117804116721275	ENSG00000153721	CNKSR3	protein_coding	chr6	154159828	154510659	chr6:154159828	CNKSR3	protein_coding	chr6	154387515	154510685	chr6:154387515	ENSG00000153721
CPXM2	1613.63407350972	-0.167226722968236	0.0452274179992157	-3.69746340529843	0.00021776459983199	0.00118030990204794	ENSG00000121898	CPXM2	protein_coding	chr10	123706207	123940267	chr10:123706207	CPXM2	protein_coding	chr10	123706207	123940267	chr10:123706207	ENSG00000121898
PWWP2B	94.6522610188832	-0.565258972482949	0.152882011374025	-3.69735436761127	0.000217858126000287	0.00118038029377457	ENSG00000171813	PWWP2B	protein_coding	chr10	132397168	132417863	chr10:132397168	PWWP2B	protein_coding	chr10	132397168	132417859	chr10:132397168	ENSG00000171813
RANBP6	1283.41050411289	0.227211443801246	0.0614566833355221	3.69709902112334	0.000218077294917731	0.00118113112871924	ENSG00000137040	RANBP6	protein_coding	chr9	6011043	6015625	chr9:6011043	RANBP6	protein_coding	chr9	6011025	6015625	chr9:6011025	ENSG00000137040
CDC42BPB	6969.79798715873	-0.109494013566275	0.0296179371382421	-3.69688182722553	0.000218263879627884	0.0011814780111957	ENSG00000198752	CDC42BPB	protein_coding	chr14	102932379	103057462	chr14:102932379	CDC42BPB	protein_coding	chr14	102932380	103057549	chr14:102932380	ENSG00000198752
GOLIM4	6765.62336574555	0.129593171528009	0.0350551506876429	3.69683681244853	0.000218302569208376	0.0011814780111957	ENSG00000173905	GOLIM4	protein_coding	chr3	168008677	168095975	chr3:168008677	GOLIM4	protein_coding	chr3	168008689	168095924	chr3:168008689	ENSG00000173905
OSTC	5339.22077762566	0.135909304336531	0.0367684785629908	3.69635376953917	0.000218718143403115	0.00118329018446514	ENSG00000198856	OSTC	protein_coding	chr4	108650584	108667820	chr4:108650584	OSTC	protein_coding	chr4	108650585	108667820	chr4:108650585	ENSG00000198856
ELP4	320.940654906494	0.289179254615594	0.0782704682352086	3.69461511008965	0.000220220112957423	0.00119060588909689	ENSG00000109911	ELP4	protein_coding	chr11	31509750	31783998	chr11:31509750	ELP4	protein_coding	chr11	31509755	31790324	chr11:31509755	ENSG00000109911
WDR37	980.02482729345	0.203107417874511	0.0549741229840072	3.69460042015765	0.000220232844250933	0.00119060588909689	ENSG00000047056	WDR37	protein_coding	chr10	1049538	1132297	chr10:1049538	WDR37	protein_coding	chr10	1049538	1132384	chr10:1049538	ENSG00000047056
DYM	1207.39086839324	-0.239162519815483	0.0647584762958123	-3.69314618711849	0.000221496607139122	0.00119699641380198	ENSG00000141627	DYM	protein_coding	chr18	49041474	49461347	chr18:49041474	DYM	protein_coding	chr18	49036387	49461347	chr18:49036387	ENSG00000141627
TBC1D9B	4469.66906019554	-0.131891927079046	0.0357141923962633	-3.69298360762724	0.000221638314888139	0.00119732073092538	ENSG00000197226	TBC1D9B	protein_coding	chr5	179862066	179907859	chr5:179862066	TBC1D9B	protein_coding	chr5	179862066	179907897	chr5:179862066	ENSG00000197226
AES	4888.48076653865	-0.135576063011274	0.0367192440746622	-3.69223458782548	0.000222292276510385	0.00120041105546654	ENSG00000104964	AES	protein_coding	chr19	3052910	3063107	chr19:3052910	TLE5	protein_coding	chr19	3052910	3063107	chr19:3052910	ENSG00000104964
HDAC6	438.327827868354	0.244087697321713	0.0661187993577223	3.69165350388664	0.000222800862296055	0.00120271434173517	ENSG00000094631	HDAC6	protein_coding	chrX	48801377	48824982	chrX:48801377	HDAC6	protein_coding	chrX	48801377	48824982	chrX:48801377	ENSG00000094631
MPC2	1624.02892391835	-0.233460361402832	0.0632603301523096	-3.69047017049607	0.000223839937700023	0.0012078785445256	ENSG00000143158	MPC2	protein_coding	chr1	167916729	167937040	chr1:167916729	MPC2	protein_coding	chr1	167916675	167937072	chr1:167916675	ENSG00000143158
SSX2IP	1692.13379445103	0.335048485153384	0.0907916812555169	3.69029938117844	0.000223990281516502	0.0012082449635281	ENSG00000117155	SSX2IP	protein_coding	chr1	84643707	84690803	chr1:84643707	SSX2IP	protein_coding	chr1	84643706	84690803	chr1:84643706	ENSG00000117155
SMC5	1191.58135218766	-0.196749074770688	0.0533207534073459	-3.68991550564966	0.000224328548639491	0.00120917955456432	ENSG00000198887	SMC5	protein_coding	chr9	70258962	70354888	chr9:70258962	SMC5	protein_coding	chr9	70258978	70354873	chr9:70258978	ENSG00000198887
SLC5A3	1102.06921297297	-0.240331572526158	0.0651386147728231	-3.68954073347026	0.000224659256543911	0.00121051693526013	ENSG00000198743	SLC5A3	protein_coding	chr21	34073570	34106260	chr21:34073570	SLC5A3	protein_coding	chr21	34073578	34106260	chr21:34073578	ENSG00000198743
BACE2	1993.26883853798	0.158651735547432	0.0430316494842159	3.68686158790231	0.000227036761786335	0.00122287790545407	ENSG00000182240	BACE2	protein_coding	chr21	41167801	41282518	chr21:41167801	BACE2	protein_coding	chr21	41167801	41282530	chr21:41167801	ENSG00000182240
KRT14	620.441591542473	-0.417137552254471	0.11315585803974	-3.68639820757643	0.000227450358837135	0.00122465556910986	ENSG00000186847	KRT14	protein_coding	chr17	41582279	41586921	chr17:41582279	KRT14	protein_coding	chr17	41582279	41586895	chr17:41582279	ENSG00000186847
LRRC75A-AS1	5629.7952407822	0.131520775170418	0.0356785557473637	3.68626959290907	0.00022756528110663	0.00122482437014277	ENSG00000175061	LRRC75A-AS1	processed_transcript	chr17	16438822	16478678	chr17:16438822	SNHG29	lncRNA	chr17	16438767	16480249	chr17:16438767	ENSG00000175061
FAM110B	172.127998548477	-0.47338412976662	0.128478417212268	-3.68454204245455	0.000229114207363466	0.00123270845195263	ENSG00000169122	FAM110B	protein_coding	chr8	57994509	58204279	chr8:57994509	FAM110B	protein_coding	chr8	57994523	58204279	chr8:57994523	ENSG00000169122
MICU1	2001.89732139261	0.149689892476006	0.0406463877479477	3.6827354352925	0.000230744597031678	0.00124102488590689	ENSG00000107745	MICU1	protein_coding	chr10	72367327	72626191	chr10:72367327	MICU1	protein_coding	chr10	72367340	72626131	chr10:72367340	ENSG00000107745
MSANTD3	1710.36262399433	-0.199703094093178	0.0542385438843898	-3.68194054985783	0.000231465392708226	0.00124444489931466	ENSG00000066697	MSANTD3	protein_coding	chr9	100427156	100451711	chr9:100427156	MSANTD3	protein_coding	chr9	100427143	100451734	chr9:100427143	ENSG00000066697
CHTF8	2051.71331785426	0.169146742532666	0.0459485958876393	3.68121678726136	0.000232123532189933	0.00124752566475088	ENSG00000168802	CHTF8	protein_coding	chr16	69118010	69132584	chr16:69118010	CHTF8	protein_coding	chr16	69118010	69132588	chr16:69118010	ENSG00000168802
KIAA1462	8779.57816547581	-0.217766646742663	0.0591677820278232	-3.68049366190978	0.000232782845722587	0.00125061047907267	ENSG00000165757	KIAA1462	protein_coding	chr10	30012800	30115494	chr10:30012800	JCAD	protein_coding	chr10	30012803	30115494	chr10:30012803	ENSG00000165757
ARHGAP39	119.571309702664	-0.456728486899678	0.124112644946448	-3.67995128213364	0.000233278516429241	0.0012528141944987	ENSG00000147799	ARHGAP39	protein_coding	chr8	144529179	144605816	chr8:144529179	ARHGAP39	protein_coding	chr8	144529179	144685846	chr8:144529179	ENSG00000147799
OXR1	983.085620678193	0.208385359599276	0.0566299320453307	3.6797741419232	0.000233440615990383	0.00125322551939745	ENSG00000164830	OXR1	protein_coding	chr8	106270178	106752694	chr8:106270178	OXR1	protein_coding	chr8	106270144	106752694	chr8:106270144	ENSG00000164830
AP3M2	368.8847552365	-0.334795930796435	0.0910460565432418	-3.67721506573352	0.000235794230887883	0.00126539738113981	ENSG00000070718	AP3M2	protein_coding	chr8	42152946	42171673	chr8:42152946	AP3M2	protein_coding	chr8	42152946	42171673	chr8:42152946	ENSG00000070718
ATP6V0D1	2418.13708923552	-0.126522603863913	0.0344081200627935	-3.67711469365412	0.000235886996613022	0.00126543185298699	ENSG00000159720	ATP6V0D1	protein_coding	chr16	67438014	67481237	chr16:67438014	ATP6V0D1	protein_coding	chr16	67438014	67481181	chr16:67438014	ENSG00000159720
CEBPZOS	1088.95907211026	-0.222866690748412	0.0606286166165849	-3.67593231027882	0.000236982357992983	0.00127037799515185	ENSG00000218739	CEBPZOS	protein_coding	chr2	37196488	37216193	chr2:37196488	CEBPZOS	protein_coding	chr2	37196488	37216193	chr2:37196488	ENSG00000218739
DOCK6	545.370074198357	0.226505765600235	0.0616491647651886	3.67410923510413	0.000238680613496822	0.00127845326156119	ENSG00000130158	DOCK6	protein_coding	chr19	11199295	11262481	chr19:11199295	DOCK6	protein_coding	chr19	11199295	11262524	chr19:11199295	ENSG00000130158
PLXNB2	9254.2103676965	-0.20888446869576	0.0568542475885958	-3.67403452785574	0.000238750448750885	0.00127845326156119	ENSG00000196576	PLXNB2	protein_coding	chr22	50274979	50307627	chr22:50274979	PLXNB2	protein_coding	chr22	50274979	50307646	chr22:50274979	ENSG00000196576
ELMO2	1448.56002865999	-0.178361915383171	0.0485563257540549	-3.67329925840355	0.000239438791585974	0.00128167090192989	ENSG00000062598	ELMO2	protein_coding	chr20	46366049	46432985	chr20:46366049	ELMO2	protein_coding	chr20	46366050	46432985	chr20:46366050	ENSG00000062598
C9orf69	1203.63455074414	-0.175243861618641	0.0477150273128055	-3.67271845973794	0.000239983838149399	0.00128318246330448	ENSG00000238227	C9orf69	protein_coding	chr9	136114581	136118863	chr9:136114581	TMEM250	protein_coding	chr9	136114581	136118875	chr9:136114581	ENSG00000238227
OTUD4	2361.40781307743	-0.153378067373829	0.0417609496527622	-3.67276291964506	0.000239942073943276	0.00128318246330448	ENSG00000164164	OTUD4	protein_coding	chr4	145110838	145180161	chr4:145110838	OTUD4	protein_coding	chr4	145110838	145180589	chr4:145110838	ENSG00000164164
TMEM11	679.435273595404	-0.20915349535702	0.0569476073004759	-3.67273543651188	0.000239967889909377	0.00128318246330448	ENSG00000178307	TMEM11	protein_coding	chr17	21197280	21214624	chr17:21197280	TMEM11	protein_coding	chr17	21197954	21214176	chr17:21197954	ENSG00000178307
TMEM204	419.772773758284	-0.306497352895441	0.0834577077957044	-3.67248707148432	0.000240201306966031	0.00128387686174112	ENSG00000131634	TMEM204	protein_coding	chr16	1528688	1555580	chr16:1528688	TMEM204	protein_coding	chr16	1528688	1555580	chr16:1528688	ENSG00000131634
C16orf45	1047.28538927157	0.259773495034857	0.0707587731341996	3.67125493459555	0.000241362440084296	0.00128961280418354	ENSG00000166780	C16orf45	protein_coding	chr16	15434295	15625028	chr16:15434295	BMERB1	protein_coding	chr16	15434475	15625028	chr16:15434475	ENSG00000166780
NUP107	769.214102818616	0.230047291735022	0.0626952392806212	3.66929442130909	0.000243220836804367	0.00129906872602216	ENSG00000111581	NUP107	protein_coding	chr12	68686734	68745809	chr12:68686734	NUP107	protein_coding	chr12	68686951	68745809	chr12:68686951	ENSG00000111581
CDC42EP4	561.698583648113	-0.239049721283403	0.0651751371729796	-3.66780541863605	0.000244641242267769	0.00130617925197684	ENSG00000179604	CDC42EP4	protein_coding	chr17	73283624	73312175	chr17:73283624	CDC42EP4	protein_coding	chr17	73283624	73312005	chr17:73283624	ENSG00000179604
POGLUT1	689.951320048659	0.2051026721345	0.0559261312574687	3.66738530849315	0.000245043403492345	0.00130785000786009	ENSG00000163389	POGLUT1	protein_coding	chr3	119468938	119494708	chr3:119468938	POGLUT1	protein_coding	chr3	119468963	119494708	chr3:119468963	ENSG00000163389
BAK1	648.787176904902	-0.231553522600446	0.0631434800728951	-3.66710105830613	0.000245315860947958	0.00130882754206526	ENSG00000030110	BAK1	protein_coding	chr6	33572547	33580293	chr6:33572547	BAK1	protein_coding	chr6	33572547	33580293	chr6:33572547	ENSG00000030110
NKRF	454.344761840615	0.253130653068988	0.0690350211846873	3.66669914378379	0.000245701586175263	0.0013104084596014	ENSG00000186416	NKRF	protein_coding	chrX	119588337	119605895	chrX:119588337	NKRF	protein_coding	chrX	119588337	119606443	chrX:119588337	ENSG00000186416
PTCD3	1116.85967961307	0.410990477301028	0.112198799440435	3.66305592707539	0.000249224097321331	0.00132822849830597	ENSG00000132300	PTCD3	protein_coding	chr2	86106182	86142157	chr2:86106182	PTCD3	protein_coding	chr2	86106223	86142157	chr2:86106223	ENSG00000132300
RB1CC1	2193.19793739765	-0.210999247192825	0.0576235285684712	-3.66168564186598	0.000250561198426574	0.00133438405673687	ENSG00000023287	RB1CC1	protein_coding	chr8	52622456	52745843	chr8:52622456	RB1CC1	protein_coding	chr8	52622458	52745843	chr8:52622458	ENSG00000023287
TPRG1L	2815.78820614192	0.169575283230009	0.0463101623672638	3.66172940369305	0.000250518392573588	0.00133438405673687	ENSG00000158109	TPRG1L	protein_coding	chr1	3625002	3630127	chr1:3625002	TPRG1L	protein_coding	chr1	3625015	3630127	chr1:3625015	ENSG00000158109
NOL3	319.211338082199	0.325510145048764	0.0889089659409967	3.66116219667637	0.000251073741029189	0.00133662795078961	ENSG00000140939	NOL3	protein_coding	chr16	67170154	67175735	chr16:67170154	NOL3	protein_coding	chr16	67170154	67175735	chr16:67170154	ENSG00000140939
MRPS36	429.42617365812	0.240836399112736	0.0657953936366128	3.66038389317758	0.000251837651918618	0.00134020792538826	ENSG00000134056	MRPS36	protein_coding	chr5	69217760	69230129	chr5:69217760	MRPS36	protein_coding	chr5	69217760	69230158	chr5:69217760	ENSG00000134056
TMEM69	457.253225115003	0.256772100895099	0.0701587726953082	3.65987161734189	0.000252341643563865	0.00134240258732196	ENSG00000159596	TMEM69	protein_coding	chr1	45687214	45694443	chr1:45687214	TMEM69	protein_coding	chr1	45688181	45694436	chr1:45688181	ENSG00000159596
PAN3	643.046335354114	-0.222918510897897	0.0609211815590002	-3.6591298000681	0.0002530731415322	0.00134580550155875	ENSG00000152520	PAN3	protein_coding	chr13	28138506	28295335	chr13:28138506	PAN3	protein_coding	chr13	28138506	28295335	chr13:28138506	ENSG00000152520
HIST1H1C	553.886512400189	0.295071400351081	0.0806468345980638	3.65880944765767	0.000253389651994591	0.00134699990556138	ENSG00000187837	HIST1H1C	protein_coding	chr6	26055787	26056428	chr6:26055787	H1-2	protein_coding	chr6	26055740	26056470	chr6:26055740	ENSG00000187837
POT1	359.072456821129	0.285396457317793	0.0780295184182608	3.65754477411978	0.000254642787581964	0.00135302817753328	ENSG00000128513	POT1	protein_coding	chr7	124822386	124929983	chr7:124822386	POT1	protein_coding	chr7	124822386	124929983	chr7:124822386	ENSG00000128513
ZWILCH	824.911368561817	0.27072646031823	0.074019966534407	3.65747882623517	0.000254708292973139	0.00135302817753328	ENSG00000174442	ZWILCH	protein_coding	chr15	66504959	66550128	chr15:66504959	ZWILCH	protein_coding	chr15	66504959	66550130	chr15:66504959	ENSG00000174442
TRIM14	501.881580665293	-0.236729096937047	0.0647707525068883	-3.65487643380199	0.000257305875392404	0.00136633148904025	ENSG00000106785	TRIM14	protein_coding	chr9	98069275	98119212	chr9:98069275	TRIM14	protein_coding	chr9	98069275	98119222	chr9:98069275	ENSG00000106785
C15orf65	65.3418484036119	0.595426455617995	0.162935902272391	3.65436007235889	0.000257824226987559	0.00136858814586369	ENSG00000261652	C15orf65	protein_coding	chr15	55408548	55418764	chr15:55408548	PIERCE2	protein_coding	chr15	55408495	55418798	chr15:55408495	ENSG00000261652
LDOC1	1026.27907978044	0.17778399989321	0.0486711033391666	3.65276288590203	0.00025943377453788	0.00137663338147255	ENSG00000182195	LDOC1	protein_coding	chrX	141175745	141177125	chrX:141175745	LDOC1	protein_coding	chrX	141111605	141177129	chrX:141111605	ENSG00000182195
ZNF69	225.537870889676	0.338848970407765	0.092768276970177	3.65263839616961	0.00025955962270907	0.00137680268925955	ENSG00000198429	ZNF69	protein_coding	chr19	11887784	11914329	chr19:11887784	ZNF69	protein_coding	chr19	11887782	11914329	chr19:11887782	ENSG00000198429
CAD	1944.46207798477	0.166454012541562	0.0455753943727486	3.6522780511822	0.000259924222513627	0.00137773938703787	ENSG00000084774	CAD	protein_coding	chr2	27217390	27243943	chr2:27217390	CAD	protein_coding	chr2	27217369	27243943	chr2:27217369	ENSG00000084774
MMP16	2919.72545490399	0.256081681400759	0.0701143651616278	3.65234258073133	0.000259858895747213	0.00137773938703787	ENSG00000156103	MMP16	protein_coding	chr8	88032009	88328025	chr8:88032009	MMP16	protein_coding	chr8	88032011	88328025	chr8:88032011	ENSG00000156103
RARG	2096.48419643797	-0.187986866701584	0.0514786098897026	-3.6517471451611	0.000260462272293459	0.00138009221356939	ENSG00000172819	RARG	protein_coding	chr12	53210567	53232980	chr12:53210567	RARG	protein_coding	chr12	53210567	53232980	chr12:53210567	ENSG00000172819
PDK2	574.032253653059	-0.263842546976219	0.0722550430831116	-3.65154507862841	0.000260667332022326	0.00138067958732172	ENSG00000005882	PDK2	protein_coding	chr17	50094737	50112152	chr17:50094737	PDK2	protein_coding	chr17	50094737	50112152	chr17:50094737	ENSG00000005882
ARSK	356.073461347601	0.274787209625589	0.075258270902246	3.65125595275121	0.00026096100395259	0.00138123671864542	ENSG00000164291	ARSK	protein_coding	chr5	95555074	95605064	chr5:95555074	ARSK	protein_coding	chr5	95555101	95605102	chr5:95555101	ENSG00000164291
TUT1	282.458966412065	0.347369088188331	0.0951367775181745	3.65125976777983	0.000260957126919815	0.00138123671864542	ENSG00000149016	TUT1	protein_coding	chr11	62575045	62592177	chr11:62575045	TUT1	protein_coding	chr11	62575045	62591637	chr11:62575045	ENSG00000149016
RNF115	2068.35900142329	0.140921356899202	0.0386059719551117	3.65024761099281	0.000261987629565817	0.00138616992740672	ENSG00000265491	RNF115	protein_coding	chr1	145738868	145824077	chr1:145738868	RNF115	protein_coding	chr1	145738868	145824095	chr1:145738868	ENSG00000265491
