baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
RAB3GAP1	6683.41966652374	0.0659187249433474	0.0335217441712151	1.96644675189519	0.0492470274706487	0.290908781099307	ENSG00000115839	RAB3GAP1	protein_coding	chr2	135052265	135176394	chr2:135052265	RAB3GAP1	protein_coding	chr2	135052289	135176667	chr2:135052289	ENSG00000115839
SNW1	1936.95479230144	-0.0959788244575113	0.048804941713705	-1.96658004471214	0.0492316459087005	0.290908781099307	ENSG00000100603	SNW1	protein_coding	chr14	77717599	77761207	chr14:77717599	SNW1	protein_coding	chr14	77717599	77761207	chr14:77717599	ENSG00000100603
UTP6	1566.48206940086	0.0739679188595171	0.0376073474568974	1.96684754074435	0.0492007898902757	0.290908781099307	ENSG00000108651	UTP6	protein_coding	chr17	31860899	31901765	chr17:31860899	UTP6	protein_coding	chr17	31860904	31901708	chr17:31860904	ENSG00000108651
HACD4	554.132509533292	0.179397321109974	0.0912519517441175	1.96595598977464	0.0493036945987683	0.291120633846061	ENSG00000188921	HACD4	protein_coding	chr9	20999515	21031636	chr9:20999515	HACD4	protein_coding	chr9	20999509	21031640	chr9:20999509	ENSG00000188921
HEPH	690.506177975442	-0.289442847500868	0.14725074510021	-1.96564606382053	0.0493395091844454	0.291209233035482	ENSG00000089472	HEPH	protein_coding	chrX	66162549	66268867	chrX:66162549	HEPH	protein_coding	chrX	66162671	66268867	chrX:66162671	ENSG00000089472
EIF3H	5028.16361768438	0.112516950057102	0.0572585161822792	1.96506926059542	0.0494062218280456	0.291456132928607	ENSG00000147677	EIF3H	protein_coding	chr8	116642130	116766925	chr8:116642130	EIF3H	protein_coding	chr8	116642130	116766925	chr8:116642130	ENSG00000147677
SESN2	917.79466496723	0.219038676608262	0.111474356956098	1.96492433407376	0.0494229958153198	0.291456132928607	ENSG00000130766	SESN2	protein_coding	chr1	28259527	28282491	chr1:28259527	SESN2	protein_coding	chr1	28259518	28282491	chr1:28259518	ENSG00000130766
OTUD6B	451.311343368891	0.149583461243608	0.0761481557902886	1.96437405070663	0.0494867298564432	0.291463509095567	ENSG00000155100	OTUD6B	protein_coding	chr8	91070196	91087095	chr8:91070196	OTUD6B	protein_coding	chr8	91070196	91087095	chr8:91070196	ENSG00000155100
RARS2	2149.52471635064	0.106105737644331	0.054008238223705	1.96462134544798	0.0494580795550813	0.291463509095567	ENSG00000146282	RARS2	protein_coding	chr6	87514378	87590003	chr6:87514378	RARS2	protein_coding	chr6	87513459	87590028	chr6:87513459	ENSG00000146282
LNP1	43.9532610764704	0.429519693369228	0.218734466250629	1.96365804041636	0.0495697616619708	0.29182972010838	ENSG00000206535	LNP1	protein_coding	chr3	100401193	100456319	chr3:100401193	LNP1	protein_coding	chr3	100401532	100456319	chr3:100401532	ENSG00000206535
CDK5RAP3	866.715702433273	0.150442938638383	0.0766332627324788	1.96315455292003	0.0496282183095769	0.292051003794878	ENSG00000108465	CDK5RAP3	protein_coding	chr17	47967810	47981774	chr17:47967810	CDK5RAP3	protein_coding	chr17	47967810	47981781	chr17:47967810	ENSG00000108465
FZD7	3814.15968529843	0.0971298089881387	0.0494810196136917	1.96297104923162	0.049649538097214	0.292053651169572	ENSG00000155760	FZD7	protein_coding	chr2	202034587	202038445	chr2:202034587	FZD7	protein_coding	chr2	202033855	202038441	chr2:202033855	ENSG00000155760
JTB	2586.3660357102	0.155142571929628	0.0790520010053869	1.96253820215197	0.0496998574781676	0.292226809054403	ENSG00000143543	JTB	protein_coding	chr1	153974269	153977688	chr1:153974269	JTB	protein_coding	chr1	153974269	153977674	chr1:153974269	ENSG00000143543
FBRSL1	503.331785603495	-0.148844497542724	0.0758763728237583	-1.96167122917766	0.0498007735383291	0.292588657536874	ENSG00000112787	FBRSL1	protein_coding	chr12	132489551	132585188	chr12:132489551	FBRSL1	protein_coding	chr12	132489551	132585188	chr12:132489551	ENSG00000112787
LRRC28	322.539169214179	0.170605571966231	0.0869704319285439	1.96165027795196	0.0498032143956577	0.292588657536874	ENSG00000168904	LRRC28	protein_coding	chr15	99251362	99390729	chr15:99251362	LRRC28	protein_coding	chr15	99251362	99390729	chr15:99251362	ENSG00000168904
TSR3	1166.55293963095	0.180332931585678	0.0919466684247352	1.96127749569624	0.049846661006987	0.292721013064111	ENSG00000007520	TSR3	protein_coding	chr16	1349240	1351911	chr16:1349240	TSR3	protein_coding	chr16	1349240	1351878	chr16:1349240	ENSG00000007520
AMMECR1	743.569195271991	0.161087085723196	0.082147544400629	1.96094827786431	0.0498850567432137	0.292779061110368	ENSG00000101935	AMMECR1	protein_coding	chrX	110194186	110440233	chrX:110194186	AMMECR1	protein_coding	chrX	110194186	110440318	chrX:110194186	ENSG00000101935
MCAM	3597.2327110347	-0.0925700938120214	0.0472095584878439	-1.96083371200892	0.0498984240470863	0.292779061110368	ENSG00000076706	MCAM	protein_coding	chr11	119308529	119321521	chr11:119308529	MCAM	protein_coding	chr11	119308529	119321521	chr11:119308529	ENSG00000076706
STAT1	12740.4698867384	0.218570164546128	0.111478150189332	1.96065474871006	0.0499193111197182	0.292779061110368	ENSG00000115415	STAT1	protein_coding	chr2	190964358	191020960	chr2:190964358	STAT1	protein_coding	chr2	190908460	191020960	chr2:190908460	ENSG00000115415
TRIM41	970.557077178759	0.102199854734608	0.0521471933810533	1.95983423283792	0.0500151686232085	0.293218378597897	ENSG00000146063	TRIM41	protein_coding	chr5	181222499	181235809	chr5:181222499	TRIM41	protein_coding	chr5	181222499	181235808	chr5:181222499	ENSG00000146063
CCNL1	518.953887723158	-0.236036926165896	0.120448737975174	-1.95964632036698	0.0500371433706383	0.293224365296781	ENSG00000163660	CCNL1	protein_coding	chr3	157146508	157160760	chr3:157146508	CCNL1	protein_coding	chr3	157146508	157160760	chr3:157146508	ENSG00000163660
ZNHIT1	2422.07715730226	0.145811791270904	0.0744433643074387	1.95869427218155	0.0501486016425728	0.293565067417526	ENSG00000106400	ZNHIT1	protein_coding	chr7	101217668	101224190	chr7:101217668	ZNHIT1	protein_coding	chr7	101218165	101224190	chr7:101218165	ENSG00000106400
GYG1	3186.15997619038	0.124094791730504	0.0633798901130577	1.95795214395516	0.050235628420091	0.293611256211724	ENSG00000163754	GYG1	protein_coding	chr3	148991341	149027668	chr3:148991341	GYG1	protein_coding	chr3	148991408	149031775	chr3:148991408	ENSG00000163754
ITPRIP	1954.13568588349	-0.116459006527859	0.0594737523340398	-1.95815804379984	0.050211470588024	0.293611256211724	ENSG00000148841	ITPRIP	protein_coding	chr10	104309698	104338404	chr10:104309698	ITPRIP	protein_coding	chr10	104309698	104338465	chr10:104309698	ENSG00000148841
NBPF8	208.457670676609	-0.274095790485065	0.139985092489793	-1.95803557085945	0.0502258389284771	0.293611256211724	ENSG00000270231	NBPF8	unprocessed_pseudogene	chr1	120436353	120467739	chr1:120436353	NBPF8	protein_coding	chr1	120415035	120469676	chr1:120415035	ENSG00000270231
NDUFAF2	847.036199621651	0.102435018853476	0.0523207068723498	1.9578294135703	0.0502500327731227	0.293611256211724	ENSG00000164182	NDUFAF2	protein_coding	chr5	60945129	61153037	chr5:60945129	NDUFAF2	protein_coding	chr5	60945177	61154531	chr5:60945177	ENSG00000164182
HS2ST1	1613.42314659461	0.12000538340494	0.0613424613791434	1.95631835936962	0.0504276627580606	0.294339518247679	ENSG00000153936	HS2ST1	protein_coding	chr1	86914648	87109998	chr1:86914648	HS2ST1	protein_coding	chr1	86914635	87109982	chr1:86914635	ENSG00000153936
OSTF1	2579.75852734015	0.087646257948477	0.0448035995930563	1.95623250686448	0.050437770813058	0.294339518247679	ENSG00000134996	OSTF1	protein_coding	chr9	75088543	75147265	chr9:75088543	OSTF1	protein_coding	chr9	75088514	75147265	chr9:75088514	ENSG00000134996
PRRC1	4711.97532329487	0.104372034611686	0.0533494511974868	1.95638441012872	0.0504198872655515	0.294339518247679	ENSG00000164244	PRRC1	protein_coding	chr5	127517609	127555089	chr5:127517609	PRRC1	protein_coding	chr5	127517640	127555085	chr5:127517640	ENSG00000164244
FKBP14	3703.76548624526	0.0888850132652884	0.0454693881842949	1.95483196090132	0.0506029074332672	0.295057119425475	ENSG00000106080	FKBP14	protein_coding	chr7	30010587	30026684	chr7:30010587	FKBP14	protein_coding	chr7	30010587	30026702	chr7:30010587	ENSG00000106080
STT3B	11067.2579557556	0.0897565122616199	0.0459298522008774	1.95420860204521	0.0506765524363375	0.295240497416364	ENSG00000163527	STT3B	protein_coding	chr3	31532638	31637622	chr3:31532638	STT3B	protein_coding	chr3	31532638	31637616	chr3:31532638	ENSG00000163527
BCL9L	6722.63891477223	-0.146113290723947	0.0747790994575097	-1.95393220544158	0.050709235267166	0.295307964348198	ENSG00000186174	BCL9L	protein_coding	chr11	118893875	118925608	chr11:118893875	BCL9L	protein_coding	chr11	118893875	118925926	chr11:118893875	ENSG00000186174
YIF1B	1931.4193711425	0.187910705915223	0.0961918463925522	1.95349931373988	0.0507604585217424	0.295360439315286	ENSG00000167645	YIF1B	protein_coding	chr19	38305104	38317273	chr19:38305104	YIF1B	protein_coding	chr19	38303558	38317273	chr19:38303558	ENSG00000167645
ZMYND19	381.017661423306	-0.154499156854839	0.0790845846339607	-1.95359383336122	0.0507492704969979	0.295360439315286	ENSG00000165724	ZMYND19	protein_coding	chr9	137582079	137590490	chr9:137582079	ZMYND19	protein_coding	chr9	137582081	137590512	chr9:137582081	ENSG00000165724
NLGN2	1712.53326883193	-0.117906348281358	0.060378884349222	-1.95277454282536	0.0508463163186717	0.295737053434535	ENSG00000169992	NLGN2	protein_coding	chr17	7404874	7419860	chr17:7404874	NLGN2	protein_coding	chr17	7404874	7419860	chr17:7404874	ENSG00000169992
ALG9	974.327099851776	0.154018412697594	0.0789244749845457	1.95146578710536	0.0510016622447719	0.295737865590552	ENSG00000086848	ALG9	protein_coding	chr11	111782195	111871581	chr11:111782195	ALG9	protein_coding	chr11	111782195	111871581	chr11:111782195	ENSG00000086848
FAM20A	131.103519724584	-0.295796855490959	0.151497602480824	-1.95248539017902	0.0508806038407716	0.295737865590552	ENSG00000108950	FAM20A	protein_coding	chr17	68535113	68601389	chr17:68535113	FAM20A	protein_coding	chr17	68535113	68601367	chr17:68535113	ENSG00000108950
MFSD11	1262.25405521216	0.128899701699432	0.0660627245620416	1.95117144431999	0.0510366546663701	0.295737865590552	ENSG00000092931	MFSD11	protein_coding	chr17	76735865	76781449	chr17:76735865	MFSD11	protein_coding	chr17	76735865	76781449	chr17:76735865	ENSG00000092931
POLDIP2	3751.72747129687	0.116026487972168	0.0594334229564951	1.95220941686462	0.0509133466259642	0.295737865590552	ENSG00000004142	POLDIP2	protein_coding	chr17	28347177	28357522	chr17:28347177	POLDIP2	protein_coding	chr17	28346633	28357527	chr17:28346633	ENSG00000004142
PSME2	1362.50719619483	0.181878349392137	0.0931848237923325	1.95180225695831	0.0509616862342335	0.295737865590552	ENSG00000100911	PSME2	protein_coding	chr14	24143362	24147570	chr14:24143362	PSME2	protein_coding	chr14	24143362	24147570	chr14:24143362	ENSG00000100911
TBC1D2B	1797.28798468092	-0.0939485347537795	0.0481387313368795	-1.95162049652531	0.0509832779458574	0.295737865590552	ENSG00000167202	TBC1D2B	protein_coding	chr15	77984036	78077724	chr15:77984036	TBC1D2B	protein_coding	chr15	77984036	78077724	chr15:77984036	ENSG00000167202
TTLL7	367.470582019563	0.194587160069781	0.0997124650388079	1.95148279599795	0.0509996407868529	0.295737865590552	ENSG00000137941	TTLL7	protein_coding	chr1	83865028	83999150	chr1:83865028	TTLL7	protein_coding	chr1	83865024	83999150	chr1:83865024	ENSG00000137941
AK5	4235.0594739915	0.0997771957605638	0.0511718645982299	1.94984483258434	0.0511946161545131	0.29586937713719	ENSG00000154027	AK5	protein_coding	chr1	77282051	77559969	chr1:77282051	AK5	protein_coding	chr1	77282019	77559966	chr1:77282019	ENSG00000154027
ALG1	1389.65050991887	0.15255497553927	0.0782724687126487	1.94902470879416	0.051292474018241	0.29586937713719	ENSG00000033011	ALG1	protein_coding	chr16	5033960	5087379	chr16:5033960	ALG1	protein_coding	chr16	5033702	5087379	chr16:5033702	ENSG00000033011
C5orf42	1073.47749492708	-0.240124419287654	0.123192665547585	-1.94917788506574	0.0512741850129169	0.29586937713719	ENSG00000197603	C5orf42	protein_coding	chr5	37106228	37249428	chr5:37106228	CPLANE1	protein_coding	chr5	37106228	37249376	chr5:37106228	ENSG00000197603
CTNND1	12215.8674764525	0.0834433088473325	0.0427990845746624	1.94965171981113	0.0512176444527281	0.29586937713719	ENSG00000198561	CTNND1	protein_coding	chr11	57753243	57819546	chr11:57753243	CTNND1	protein_coding	chr11	57753243	57819546	chr11:57753243	ENSG00000198561
EIF2S3	4442.03346623643	0.0683983311033477	0.0350956643783852	1.94891113517352	0.0513060380550095	0.29586937713719	ENSG00000130741	EIF2S3	protein_coding	chrX	24054716	24077971	chrX:24054716	EIF2S3	protein_coding	chrX	24054946	24078810	chrX:24054946	ENSG00000130741
IL11RA	634.60017628869	0.203726061205233	0.104472352548963	1.95004760814354	0.0511704449200232	0.29586937713719	ENSG00000137070	IL11RA	protein_coding	chr9	34650702	34661892	chr9:34650702	IL11RA	protein_coding	chr9	34652162	34661902	chr9:34652162	ENSG00000137070
NIPA2	3393.19143781855	0.111321330522773	0.0570777180279015	1.9503465514924	0.0511348277288481	0.29586937713719	ENSG00000140157	NIPA2	protein_coding	chr15	22838641	22868384	chr15:22838641	NIPA2	protein_coding	chr15	22838644	22869362	chr15:22838644	ENSG00000140157
RP13-463N16.6	61.4250204465208	-0.376829565192608	0.193359731565514	-1.9488523393245	0.0513130611913648	0.29586937713719	ENSG00000242147	RP13-463N16.6	lincRNA	chr10	5594991	5596118	chr10:5594991	LASTR	lncRNA	chr10	5594984	5632566	chr10:5594984	ENSG00000242147
TRIB1	254.219552073596	-0.273122057190857	0.14007081151868	-1.94988559164901	0.0511897568285592	0.29586937713719	ENSG00000173334	TRIB1	protein_coding	chr8	125430321	125438405	chr8:125430321	TRIB1	protein_coding	chr8	125430358	125438403	chr8:125430358	ENSG00000173334
TSN	3642.20178070173	0.0925167354460019	0.0474658217814565	1.94912322116681	0.0512807111696658	0.29586937713719	ENSG00000211460	TSN	protein_coding	chr2	121737103	121767853	chr2:121737103	TSN	protein_coding	chr2	121737103	121767853	chr2:121737103	ENSG00000211460
YIPF2	2216.26095553193	0.130274785662171	0.0668691476319046	1.94820466950314	0.0513904783204048	0.296193720599566	ENSG00000130733	YIPF2	protein_coding	chr19	10922185	10928681	chr19:10922185	YIPF2	protein_coding	chr19	10922185	10928681	chr19:10922185	ENSG00000130733
RPAP3	1029.11786864026	-0.152840550036536	0.0784690352702417	-1.94778168879181	0.0514410907167571	0.296363369077933	ENSG00000005175	RPAP3	protein_coding	chr12	47661249	47706061	chr12:47661249	RPAP3	protein_coding	chr12	47661249	47706030	chr12:47661249	ENSG00000005175
ACTL6A	1352.76079483694	0.110746409925809	0.0568751106239344	1.94718583772221	0.0515124589556689	0.29653037870244	ENSG00000136518	ACTL6A	protein_coding	chr3	179562880	179588408	chr3:179562880	ACTL6A	protein_coding	chr3	179562886	179588407	chr3:179562886	ENSG00000136518
C6orf62	6365.1626481505	0.0841840542395824	0.0432311052932795	1.94730284290625	0.0514984380899252	0.29653037870244	ENSG00000112308	C6orf62	protein_coding	chr6	24704861	24720836	chr6:24704861	C6orf62	protein_coding	chr6	24704861	24719998	chr6:24704861	ENSG00000112308
KLHDC4	333.905955558905	-0.187717876081955	0.0964399141968632	-1.94647493877656	0.0515977154860232	0.296655065945525	ENSG00000104731	KLHDC4	protein_coding	chr16	87696485	87765992	chr16:87696485	KLHDC4	protein_coding	chr16	87696485	87765992	chr16:87696485	ENSG00000104731
RAB4A	1163.00871249311	0.124043230964861	0.0637157293490832	1.94682274270547	0.051555989391328	0.296655065945525	ENSG00000168118	RAB4A	protein_coding	chr1	229271062	229305894	chr1:229271062	RAB4A	protein_coding	chr1	229271062	229305894	chr1:229271062	ENSG00000168118
VPS25	1415.77409293046	0.142200406934272	0.0730506333108766	1.9466006041196	0.0515826361343779	0.296655065945525	ENSG00000131475	VPS25	protein_coding	chr17	42773436	42779599	chr17:42773436	VPS25	protein_coding	chr17	42773449	42779599	chr17:42773449	ENSG00000131475
CROCC	211.615196499976	-0.220856541334219	0.113496372716352	-1.94593479992687	0.051662572056264	0.296662303387508	ENSG00000058453	CROCC	protein_coding	chr1	16740273	16972979	chr1:16740273	CROCC	protein_coding	chr1	16740273	16972964	chr1:16740273	ENSG00000058453
LARP4	2520.8414219778	-0.112268245644369	0.0576906048155461	-1.94604036486224	0.0516498911035925	0.296662303387508	ENSG00000161813	LARP4	protein_coding	chr12	50392383	50480004	chr12:50392383	LARP4	protein_coding	chr12	50392383	50480004	chr12:50392383	ENSG00000161813
RNFT1	413.17137634976	0.172006159912435	0.0883809045683518	1.94619143979692	0.0516317478086606	0.296662303387508	ENSG00000189050	RNFT1	protein_coding	chr17	59952240	59964761	chr17:59952240	RNFT1	protein_coding	chr17	59952240	59964761	chr17:59952240	ENSG00000189050
BAZ2B	752.361803396754	-0.417976194194538	0.214818291447964	-1.94571975867234	0.0516884118744698	0.296688940021055	ENSG00000123636	BAZ2B	protein_coding	chr2	159318979	159616692	chr2:159318979	BAZ2B	protein_coding	chr2	159318979	159616569	chr2:159318979	ENSG00000123636
DYRK4	417.046572386661	0.173756050729571	0.0893178046724623	1.94536857871454	0.0517306336627554	0.296809547960885	ENSG00000010219	DYRK4	protein_coding	chr12	4562204	4615302	chr12:4562204	DYRK4	protein_coding	chr12	4562208	4615302	chr12:4562208	ENSG00000010219
NT5DC2	3063.76301539214	0.123001668106681	0.0632626666511918	1.94430103278556	0.0518591601921715	0.29730319038478	ENSG00000168268	NT5DC2	protein_coding	chr3	52524385	52535054	chr3:52524385	NT5DC2	protein_coding	chr3	52524385	52535054	chr3:52524385	ENSG00000168268
AHSA1	3228.68039463076	-0.0781018928528077	0.0401981027457148	-1.94292485261965	0.0520252386269568	0.297808783578745	ENSG00000100591	AHSA1	protein_coding	chr14	77457870	77469474	chr14:77457870	AHSA1	protein_coding	chr14	77457870	77469472	chr14:77457870	ENSG00000100591
CDCA4	384.194849801805	-0.183056616543441	0.0942667589634299	-1.94189997148895	0.0521492108700176	0.297808783578745	ENSG00000170779	CDCA4	protein_coding	chr14	105009573	105021148	chr14:105009573	CDCA4	protein_coding	chr14	105009573	105021083	chr14:105009573	ENSG00000170779
DEPTOR	91.2213951645816	0.444263258644978	0.228643186706483	1.9430417544665	0.0520111135566156	0.297808783578745	ENSG00000155792	DEPTOR	protein_coding	chr8	119873717	120050913	chr8:119873717	DEPTOR	protein_coding	chr8	119873717	120050918	chr8:119873717	ENSG00000155792
DET1	271.909376778793	0.200553398956027	0.103226659004859	1.94284500621673	0.0520348881891841	0.297808783578745	ENSG00000140543	DET1	protein_coding	chr15	88511559	88546675	chr15:88511559	DET1	protein_coding	chr15	88494440	88546681	chr15:88494440	ENSG00000140543
EIF2AK1	5893.25019465017	0.0579587828095442	0.0298417322575029	1.94220571076172	0.052112202032785	0.297808783578745	ENSG00000086232	EIF2AK1	protein_coding	chr7	6022244	6059230	chr7:6022244	EIF2AK1	protein_coding	chr7	6022247	6059175	chr7:6022247	ENSG00000086232
GOLPH3	4765.64075963315	0.104503225272455	0.053801103677122	1.94239928421567	0.0520887818958925	0.297808783578745	ENSG00000113384	GOLPH3	protein_coding	chr5	32124704	32174350	chr5:32124704	GOLPH3	protein_coding	chr5	32124716	32174319	chr5:32124716	ENSG00000113384
GPER1	445.099900717801	-0.164288084445988	0.0845944447600788	-1.94206705785387	0.0521289828353127	0.297808783578745	ENSG00000164850	GPER1	protein_coding	chr7	1082208	1093815	chr7:1082208	GPER1	protein_coding	chr7	1082208	1093815	chr7:1082208	ENSG00000164850
RPS28	4427.23924992991	0.179309429388712	0.0923414100165684	1.94180952355546	0.0521601635380523	0.297808783578745	ENSG00000233927	RPS28	protein_coding	chr19	8321158	8323340	chr19:8321158	RPS28	protein_coding	chr19	8321158	8323340	chr19:8321158	ENSG00000233927
TMEM57	1676.52451641522	-0.0916723462410829	0.0471982072366371	-1.94228449782989	0.0521026686511148	0.297808783578745	ENSG00000204178	TMEM57	protein_coding	chr1	25430858	25500209	chr1:25430858	MACO1	protein_coding	chr1	25430858	25500209	chr1:25430858	ENSG00000204178
ATP5E	5322.47823661893	0.1495759830427	0.0770894071937296	1.94029229809497	0.0523441768650863	0.297971723023885	ENSG00000124172	ATP5E	protein_coding	chr20	59025467	59032382	chr20:59025467	ATP5F1E	protein_coding	chr20	59025475	59032345	chr20:59025475	ENSG00000124172
EIF2S1	5092.06314797166	0.0851131419735185	0.0438533571069773	1.94085806853716	0.0522754952824105	0.297971723023885	ENSG00000134001	EIF2S1	protein_coding	chr14	67359997	67386516	chr14:67359997	EIF2S1	protein_coding	chr14	67360328	67386516	chr14:67360328	ENSG00000134001
LAMP1	14590.8136534969	-0.157888189996863	0.0813932378958488	-1.93981949948837	0.0524016300101316	0.297971723023885	ENSG00000185896	LAMP1	protein_coding	chr13	113297241	113323672	chr13:113297241	LAMP1	protein_coding	chr13	113297239	113323672	chr13:113297239	ENSG00000185896
MLKL	633.701445127024	-0.134585981529446	0.0693757580966074	-1.93995691322079	0.0523849264505962	0.297971723023885	ENSG00000168404	MLKL	protein_coding	chr16	74671855	74700960	chr16:74671855	MLKL	protein_coding	chr16	74671855	74700960	chr16:74671855	ENSG00000168404
PIGG	2154.6715282116	0.0973357326852336	0.0501654100741534	1.94029576437936	0.0523437558466169	0.297971723023885	ENSG00000174227	PIGG	protein_coding	chr4	499210	540196	chr4:499210	PIGG	protein_coding	chr4	499210	540200	chr4:499210	ENSG00000174227
PLXND1	5596.68750864984	-0.195691753187103	0.100836878845423	-1.94067642144187	0.0522975380747274	0.297971723023885	ENSG00000004399	PLXND1	protein_coding	chr3	129555175	129606818	chr3:129555175	PLXND1	protein_coding	chr3	129555214	129606676	chr3:129555214	ENSG00000004399
PRDM2	1594.98056930666	-0.176153324252192	0.0907545605823481	-1.94098591984648	0.0522599852433096	0.297971723023885	ENSG00000116731	PRDM2	protein_coding	chr1	13700198	13825079	chr1:13700198	PRDM2	protein_coding	chr1	13700188	13825079	chr1:13700188	ENSG00000116731
RNF121	722.356491448498	0.146325997413056	0.0753822858335563	1.94111913422397	0.0522438286877485	0.297971723023885	ENSG00000137522	RNF121	protein_coding	chr11	71928701	71997597	chr11:71928701	RNF121	protein_coding	chr11	71929018	71997597	chr11:71929018	ENSG00000137522
RXRB	1450.35459612615	0.116770924878268	0.0601765027363372	1.94047376581351	0.0523221394151838	0.297971723023885	ENSG00000204231	RXRB	protein_coding	chr6	33193588	33200688	chr6:33193588	RXRB	protein_coding	chr6	33193588	33200665	chr6:33193588	ENSG00000204231
SLC46A1	523.956466654341	-0.146450286404033	0.0754937214865699	-1.93990021315993	0.0523918181831775	0.297971723023885	ENSG00000076351	SLC46A1	protein_coding	chr17	28394756	28407197	chr17:28394756	SLC46A1	protein_coding	chr17	28394642	28407197	chr17:28394642	ENSG00000076351
C2CD3	791.197284126341	-0.135094125269482	0.06966560442205	-1.93917969118665	0.0524794616442878	0.298050968445683	ENSG00000168014	C2CD3	protein_coding	chr11	74012714	74171210	chr11:74012714	C2CD3	protein_coding	chr11	74012718	74171210	chr11:74012718	ENSG00000168014
MMS19	1435.5630064545	0.139207550456249	0.0717837675465998	1.93926224847253	0.0524694132576306	0.298050968445683	ENSG00000155229	MMS19	protein_coding	chr10	97458324	97498794	chr10:97458324	MMS19	protein_coding	chr10	97458324	97498794	chr10:97458324	ENSG00000155229
PEX12	303.348294566336	0.141221884303319	0.0728153191089205	1.93945293423864	0.0524462102574709	0.298050968445683	ENSG00000108733	PEX12	protein_coding	chr17	35574795	35578863	chr17:35574795	PEX12	protein_coding	chr17	35574795	35578863	chr17:35574795	ENSG00000108733
DNAJC4	456.430029005431	0.13731788281149	0.0708501619776129	1.93814493825546	0.0526055421892593	0.298282802834884	ENSG00000110011	DNAJC4	protein_coding	chr11	64230278	64234286	chr11:64230278	DNAJC4	protein_coding	chr11	64230278	64234286	chr11:64230278	ENSG00000110011
SURF1	508.868347117024	0.183268631719711	0.0945526039874755	1.93827164975792	0.0525900893026429	0.298282802834884	ENSG00000148290	SURF1	protein_coding	chr9	133351755	133356676	chr9:133351755	SURF1	protein_coding	chr9	133351758	133356676	chr9:133351758	ENSG00000148290
UBE2V1	9585.89967029286	0.089932025695893	0.0464005379078277	1.93816774009255	0.0526027611498212	0.298282802834884	ENSG00000244687	UBE2V1	protein_coding	chr20	50081124	50115959	chr20:50081124	UBE2V1	protein_coding	chr20	50081124	50115959	chr20:50081124	ENSG00000244687
PPM1M	579.830960654259	0.158428473505634	0.0817658808017834	1.93758658198395	0.0526736808030914	0.298495615627682	ENSG00000164088	PPM1M	protein_coding	chr3	52245793	52250597	chr3:52245793	PPM1M	protein_coding	chr3	52245759	52250599	chr3:52245759	ENSG00000164088
TMEM18	605.930411194797	0.132176683700683	0.068220650928408	1.937487870636	0.0526857346434454	0.298495615627682	ENSG00000151353	TMEM18	protein_coding	chr2	667335	677439	chr2:667335	TMEM18	protein_coding	chr2	663877	677406	chr2:663877	ENSG00000151353
CDK7	1227.5813337887	0.0975345588234423	0.0503625259956285	1.93664946098828	0.0527882075093579	0.298713374802246	ENSG00000134058	CDK7	protein_coding	chr5	69234795	69277430	chr5:69234795	CDK7	protein_coding	chr5	69234795	69277430	chr5:69234795	ENSG00000134058
COX6A1	3567.54956839541	0.137694048374664	0.0710917907895707	1.93684878162985	0.0527638308798897	0.298713374802246	ENSG00000111775	COX6A1	protein_coding	chr12	120438090	120440742	chr12:120438090	COX6A1	protein_coding	chr12	120438090	120440737	chr12:120438090	ENSG00000111775
ERC1	5737.72002854601	-0.138937666758057	0.0717362409688438	-1.9367848786278	0.0527716451008344	0.298713374802246	ENSG00000082805	ERC1	protein_coding	chr12	990509	1495933	chr12:990509	ERC1	protein_coding	chr12	990509	1495933	chr12:990509	ENSG00000082805
ARL6IP5	7294.03959370395	0.113666812223033	0.0587031002033167	1.93629998806452	0.0528309702667461	0.2987401318833	ENSG00000144746	ARL6IP5	protein_coding	chr3	69084944	69106066	chr3:69084944	ARL6IP5	protein_coding	chr3	69084937	69106092	chr3:69084937	ENSG00000144746
TYMP	216.76092815066	0.204302435816236	0.105513843355707	1.93626190951546	0.0528356314428447	0.2987401318833	ENSG00000025708	TYMP	protein_coding	chr22	50525752	50530056	chr22:50525752	TYMP	protein_coding	chr22	50525752	50530032	chr22:50525752	ENSG00000025708
PLSCR4	767.875890266895	0.157510329274801	0.0813750399338331	1.93560985534231	0.0529155024139738	0.29907089692292	ENSG00000114698	PLSCR4	protein_coding	chr3	146192339	146251179	chr3:146192339	PLSCR4	protein_coding	chr3	146192335	146251179	chr3:146192335	ENSG00000114698
ETFB	1802.51425956028	0.178430664127401	0.092210309663636	1.93504028755873	0.0529853520529514	0.299146559949655	ENSG00000105379	ETFB	protein_coding	chr19	51345169	51366418	chr19:51345169	ETFB	protein_coding	chr19	51345169	51366388	chr19:51345169	ENSG00000105379
RERE	2643.41124688857	-0.202397721095146	0.104599951384875	-1.93496955223645	0.0529940321410992	0.299146559949655	ENSG00000142599	RERE	protein_coding	chr1	8352397	8817643	chr1:8352397	RERE	protein_coding	chr1	8352397	8848921	chr1:8352397	ENSG00000142599
